accession	parent_molregno	integrated_plasma_activity	predicted
P43681	165774	0.0	1
P42330	165774	0.0	1
P06276	165774	0.0	1
P42684	165774	0.0	1
P04818	165774	0.0	1
Q7L7X3	165774	0.0	1
P07948	165774	0.0	1
Q9Y2D0	165774	0.0	1
P10827	165774	0.0	1
P05164	165774	0.0	1
Q9UKE5	165774	0.0	1
P35218	165774	0.0	1
Q13936	165774	0.0	1
P08183	624233	0.0	1
P11473	624233	0.0	1
Q9BUB5	624233	0.0	1
P30989	624233	0.0	1
P43681	624233	0.0	1
P35368	624233	0.0	1
P22303	624233	0.0	1
P42330	624233	0.0	1
P35354	624233	0.0	1
P21554	624233	0.0	1
P42684	624233	0.0	1
Q7L7X3	624233	0.0	1
P07948	624233	0.0	1
P17787	624233	0.0	1
Q9Y2D0	624233	0.0	1
P07333	624233	0.0	1
P16473	624233	0.0	1
P34969	624233	0.0	1
P00749	624233	0.0	1
P05164	624233	0.0	1
Q9UKE5	624233	0.0	1
P30518	624233	0.0	1
P35218	624233	0.0	1
P10275	624233	0.0	1
P28221	624233	0.0	1
Q13936	624233	0.0	1
P20309	624233	0.0	1
P08172	624233	0.0	1
Q9BY41	152728	0.0	1
P05106	152728	0.0	1
P21802	152728	0.0	1
Q9BUB5	152728	0.0	1
P43681	152728	0.0	1
P52333	152728	0.0	1
P22303	152728	0.0	1
P21917	152728	0.0	1
P06276	152728	0.0	1
P42684	152728	0.0	1
P04818	152728	0.0	1
Q16539	152728	0.0	1
Q7L7X3	152728	0.0	1
P07948	152728	0.0	1
Q9Y2D0	152728	0.0	1
O43570	152728	0.0	1
P05164	152728	0.0	1
Q9UKE5	152728	0.0	1
P35218	152728	0.0	1
Q13936	152728	0.0	1
Q9Y5N1	152728	0.0	1
P05106	320810	0.0	1
P14867	320810	0.0	1
P04150	320810	0.0	1
Q9BUB5	320810	0.0	1
P43681	320810	0.0	1
P52333	320810	0.0	1
P22303	320810	0.0	1
P42330	320810	0.0	1
P42684	320810	0.0	1
Q7L7X3	320810	0.0	1
P07948	320810	0.0	1
P17787	320810	0.0	1
Q9Y2D0	320810	0.0	1
P08253	320810	0.0	1
P00742	320810	0.0	1
Q969S8	320810	0.0	1
P41143	320810	0.0	1
P00915	320810	0.0	1
Q92769	320810	0.0	1
P35367	320810	1.0	1
Q16790	320810	0.0	1
P29274	320810	0.0	1
P05164	320810	0.0	1
Q9UKE5	320810	0.0	1
P16050	320810	0.0	1
P35218	320810	0.0	1
P10275	320810	0.0	1
Q13936	320810	0.0	1
Q14432	454372	0.0	1
P18507	454372	0.0	1
P05106	454372	0.0	1
P28335	454372	0.0	1
P21802	454372	0.0	1
P11511	454372	0.0	1
P30542	454372	0.0	1
Q9UBN7	454372	0.0	1
P04049	454372	0.0	1
P14867	454372	0.0	1
P04150	454372	0.0	1
P24557	454372	0.0	1
P27338	454372	0.0	1
P08183	454372	0.0	1
P13631	454372	0.0	1
P12821	454372	0.0	1
P47869	454372	0.0	1
P15056	454372	0.0	1
P00374	454372	0.0	1
Q9BUB5	454372	0.0	1
P23975	454372	0.0	1
P31213	454372	0.0	1
P41145	454372	0.0	1
P16234	454372	0.0	1
P43681	454372	0.0	1
P52333	454372	0.0	1
P35368	454372	0.0	1
P0DMS8	454372	0.0	1
P30530	454372	0.0	1
P07550	454372	0.0	1
P18405	454372	0.0	1
P22303	454372	0.0	1
P31639	454372	0.0	1
P28222	454372	0.0	1
P42330	454372	0.0	1
P21917	454372	0.0	1
P04035	454372	0.0	1
P43116	454372	0.0	1
P06276	454372	0.0	1
P41146	454372	0.0	1
P35354	454372	0.0	1
P43166	454372	0.0	1
P06401	454372	0.0	1
P35348	454372	0.0	1
P42684	454372	0.0	1
P22607	454372	0.0	1
P05093	454372	0.0	1
Q59H18	454372	0.0	1
P04626	454372	0.0	1
P48443	454372	0.0	1
P25103	454372	0.0	1
P15538	454372	0.0	1
Q13639	454372	0.0	1
P04818	454372	0.0	1
O60674	454372	0.0	1
P06239	454372	0.0	1
Q16539	454372	0.0	1
P52895	454372	0.0	1
Q7L7X3	454372	0.0	1
P07948	454372	0.0	1
P17787	454372	0.0	1
P41968	454372	0.0	1
Q99720	454372	0.0	1
P29597	454372	0.0	1
P07333	454372	0.0	1
P08253	454372	0.0	1
P00742	454372	0.0	1
P22748	454372	0.0	1
P10636	454372	0.0	1
P30556	454372	0.0	1
P12931	454372	0.0	1
P14324	454372	0.0	1
P31645	454372	0.0	1
P34969	454372	0.0	1
P25101	454372	0.0	1
P25100	454372	0.0	1
Q8N1Q1	454372	0.0	1
Q8TEK3	454372	0.0	1
P08842	454372	0.0	1
P28472	454372	0.0	1
P22102	454372	0.0	1
P50406	454372	0.0	1
P35367	454372	0.0	1
P46098	454372	0.0	1
P09619	454372	0.0	1
P27487	454372	0.0	1
P29274	454372	0.0	1
P05164	454372	0.0	1
Q6W5P4	454372	0.0	1
Q02127	454372	0.0	1
P28223	454372	0.0	1
P14061	454372	0.0	1
Q9UKE5	454372	0.0	1
P30518	454372	0.0	1
Q9Y2I1	454372	0.0	1
P16050	454372	0.0	1
Q5S007	454372	0.0	1
P35218	454372	0.0	1
P21918	454372	0.0	1
P10275	454372	0.0	1
Q9Y5Y6	454372	0.0	1
P28221	454372	0.0	1
P10826	454372	0.0	1
Q13936	454372	0.0	1
P35968	454372	0.0	1
Q13370	454372	0.0	1
P00533	454372	0.0	1
P47901	454372	0.0	1
Q9Y5N1	454372	0.0	1
Q13547	454372	0.0	1
P48039	454372	0.0	1
P20309	454372	0.0	1
P08172	454372	0.0	1
P34903	454372	0.0	1
P11362	454372	0.0	1
Q14432	822	0.0	1
P05106	822	0.0	1
P21802	822	0.0	1
P04049	822	0.0	1
P14867	822	0.0	1
P04150	822	0.0	1
P27338	822	0.0	1
P13631	822	0.0	1
P12821	822	0.0	1
P47869	822	0.0	1
P14416	822	0.0	1
Q9BUB5	822	0.0	1
P42345	822	0.0	1
P41145	822	0.0	1
P16234	822	0.0	1
P43681	822	0.0	1
P52333	822	0.0	1
P35368	822	0.0	1
P18405	822	0.0	1
P22303	822	0.0	1
P28482	822	0.0	1
P42330	822	0.0	1
P04035	822	0.0	1
P06276	822	0.0	1
P35354	822	0.0	1
P00519	822	0.0	1
P43166	822	0.0	1
P21554	822	0.0	1
P42684	822	0.0	1
Q59H18	822	0.0	1
P04626	822	0.0	1
Q13639	822	0.0	1
P04818	822	0.0	1
O60674	822	0.0	1
P06239	822	0.0	1
Q7L7X3	822	0.0	1
P07948	822	0.0	1
P17787	822	0.0	1
P00918	822	0.0	1
P41968	822	0.0	1
P50052	822	0.0	1
Q9Y2D0	822	0.0	1
Q99720	822	0.0	1
P10827	822	0.0	1
P08253	822	0.0	1
P35462	822	0.0	1
P22748	822	0.0	1
P00747	822	0.0	1
P12931	822	0.0	1
P14324	822	0.0	1
Q969S8	822	0.0	1
O43570	822	0.0	1
Q9ULX7	822	0.0	1
P25100	822	0.0	1
Q92769	822	0.0	1
Q8N1Q1	822	0.0	1
P08588	822	1.0	1
P08842	822	0.0	1
P03372	822	0.0	1
P46098	822	0.0	1
P09619	822	0.0	1
P05164	822	0.0	1
P14061	822	0.0	1
Q9UKE5	822	0.0	1
P30518	822	0.0	1
P21918	822	0.0	1
P10275	822	0.0	1
P10826	822	0.0	1
Q13936	822	0.0	1
Q13370	822	0.0	1
Q9Y5N1	822	0.0	1
Q13547	822	0.0	1
P48039	822	0.0	1
P20309	822	0.0	1
Q92731	822	0.0	1
P08172	822	0.0	1
P34903	822	0.0	1
Q14432	100926	0.0	1
P18507	100926	0.0	1
P04049	100926	0.0	1
P14867	100926	0.0	1
P13631	100926	0.0	1
P12821	100926	0.0	1
P47869	100926	0.0	1
Q9BUB5	100926	0.0	1
P41145	100926	0.0	1
P16234	100926	0.0	1
P43681	100926	0.0	1
P18405	100926	0.0	1
P22303	100926	0.0	1
P42330	100926	0.0	1
P06276	100926	0.0	1
P43166	100926	0.0	1
P35348	100926	0.0	1
P42684	100926	0.0	1
P05093	100926	0.0	1
P04818	100926	0.0	1
O60674	100926	0.0	1
P06239	100926	0.0	1
Q7L7X3	100926	0.0	1
P07948	100926	0.0	1
P17787	100926	0.0	1
P00918	100926	0.0	1
P41968	100926	0.0	1
P50052	100926	0.0	1
Q9Y2D0	100926	0.0	1
P29597	100926	0.0	1
P07333	100926	0.0	1
P10827	100926	0.0	1
P22748	100926	0.0	1
P00747	100926	0.0	1
P14324	100926	0.0	1
Q9ULX7	100926	0.0	1
P25100	100926	0.0	1
P41143	100926	0.0	1
Q8N1Q1	100926	0.0	1
P08588	100926	1.0	1
P08842	100926	0.0	1
P46098	100926	0.0	1
P09619	100926	0.0	1
P05164	100926	0.0	1
P14061	100926	0.0	1
Q9UKE5	100926	0.0	1
P30518	100926	0.0	1
P10275	100926	0.0	1
P28221	100926	0.0	1
P10826	100926	0.0	1
Q13936	100926	0.0	1
Q13370	100926	0.0	1
Q13547	100926	0.0	1
P48039	100926	0.0	1
P20309	100926	0.0	1
Q92731	100926	0.0	1
P08172	100926	0.0	1
P34903	100926	0.0	1
Q9BY41	2223	0.0	1
Q14432	2223	0.0	1
P18507	2223	0.0	1
P21802	2223	0.0	1
P14867	2223	0.0	1
P13631	2223	0.0	1
P47869	2223	0.0	1
Q9BUB5	2223	0.0	1
P16234	2223	0.0	1
P30989	2223	0.0	1
P43681	2223	0.0	1
P35368	2223	0.0	1
P30530	2223	0.0	1
P43088	2223	0.0	1
P28222	2223	0.0	1
P00519	2223	0.0	1
P43166	2223	0.0	1
P42684	2223	0.0	1
P22607	2223	0.0	1
P15538	2223	0.0	1
Q13639	2223	0.0	1
P04818	2223	0.0	1
Q7L7X3	2223	0.0	1
P07948	2223	0.0	1
P17787	2223	0.0	1
Q9Y2D0	2223	0.0	1
P29597	2223	0.0	1
P07333	2223	0.0	1
P10827	2223	0.0	1
P00742	2223	0.0	1
P22748	2223	0.0	1
P00915	2223	0.0	1
Q92769	2223	0.0	1
Q8N1Q1	2223	0.0	1
P46098	2223	0.0	1
P00749	2223	0.0	1
P27487	2223	0.0	1
Q16790	2223	0.0	1
P05164	2223	0.0	1
Q9UKE5	2223	0.0	1
P30518	2223	0.0	1
Q9Y2I1	2223	0.0	1
P35218	2223	0.0	1
P10275	2223	0.0	1
P28221	2223	0.0	1
P10826	2223	0.0	1
Q13936	2223	0.0	1
P35968	2223	0.0	1
Q13370	2223	0.0	1
Q13547	2223	0.0	1
P34903	2223	0.0	1
Q14432	1118023	0.0	1
P18507	1118023	0.0	1
P28335	1118023	0.0	1
P21802	1118023	0.0	1
P11511	1118023	0.0	1
P04049	1118023	0.0	1
P14867	1118023	0.0	1
P24557	1118023	0.0	1
P27338	1118023	0.0	1
P08183	1118023	0.0	1
P13631	1118023	0.0	1
P47869	1118023	0.0	1
P00374	1118023	0.0	1
Q9BUB5	1118023	0.0	1
P23975	1118023	0.0	1
Q15303	1118023	0.0	1
P31213	1118023	0.0	1
P16234	1118023	0.0	1
P13945	1118023	0.0	1
P43681	1118023	0.0	1
P35368	1118023	0.0	1
P0DMS8	1118023	0.0	1
P30530	1118023	0.0	1
P43088	1118023	0.0	1
P18405	1118023	0.0	1
P22303	1118023	0.0	1
P31639	1118023	0.0	1
P28222	1118023	0.0	1
P42330	1118023	0.0	1
P04035	1118023	0.0	1
P06276	1118023	0.0	1
P43166	1118023	0.0	1
P06401	1118023	0.0	1
P35348	1118023	0.0	1
P21554	1118023	0.0	1
P42684	1118023	0.0	1
P05093	1118023	0.0	1
Q59H18	1118023	0.0	1
P48443	1118023	0.0	1
P15538	1118023	0.0	1
Q13639	1118023	0.0	1
Q16539	1118023	0.0	1
P52895	1118023	0.0	1
P07948	1118023	0.0	1
P17787	1118023	0.0	1
P41968	1118023	0.0	1
Q9Y2D0	1118023	0.0	1
Q99720	1118023	0.0	1
P29597	1118023	0.0	1
P07333	1118023	0.0	1
P00742	1118023	0.0	1
P22748	1118023	0.0	1
P10636	1118023	0.0	1
P30556	1118023	0.0	1
P12931	1118023	0.0	1
P14324	1118023	0.0	1
P31645	1118023	0.0	1
Q969S8	1118023	0.0	1
P21728	1118023	0.0	1
Q9ULX7	1118023	0.0	1
P25101	1118023	0.0	1
P25100	1118023	0.0	1
P00915	1118023	0.0	1
Q8N1Q1	1118023	0.0	1
P28702	1118023	0.0	1
Q8TEK3	1118023	0.0	1
P08588	1118023	0.0	1
P08842	1118023	0.0	1
P28472	1118023	0.0	1
P22102	1118023	0.0	1
P35367	1118023	0.0	1
P46098	1118023	0.0	1
P00749	1118023	0.0	1
P09619	1118023	0.0	1
P27487	1118023	0.0	1
P29274	1118023	0.0	1
P05164	1118023	0.0	1
P28223	1118023	0.0	1
Q9UKE5	1118023	0.0	1
P30518	1118023	0.0	1
Q9Y2I1	1118023	0.0	1
P16050	1118023	0.0	1
Q5S007	1118023	0.0	1
P35218	1118023	0.0	1
P21918	1118023	0.0	1
P10275	1118023	0.0	1
P28221	1118023	0.0	1
P10826	1118023	0.0	1
Q13936	1118023	0.0	1
P00533	1118023	0.0	1
P47901	1118023	0.0	1
P47898	1118023	0.0	1
P20309	1118023	0.0	1
P08172	1118023	0.0	1
P34903	1118023	0.0	1
Q9BY41	161181	0.0	1
Q14432	161181	0.0	1
P18507	161181	0.0	1
P05106	161181	0.0	1
P28335	161181	0.0	1
P21802	161181	0.0	1
P11511	161181	0.0	1
P30542	161181	0.0	1
Q9UBN7	161181	0.0	1
P04049	161181	0.0	1
P14867	161181	0.0	1
P04150	161181	0.0	1
P24557	161181	0.0	1
P27338	161181	0.0	1
P13631	161181	0.0	1
P12821	161181	0.0	1
P15056	161181	0.0	1
P11473	161181	0.0	1
P00374	161181	0.0	1
Q9BUB5	161181	0.0	1
P23975	161181	0.0	1
Q15303	161181	0.0	1
P31213	161181	0.0	1
P16234	161181	0.0	1
P13945	161181	0.0	1
P43681	161181	0.0	1
P52333	161181	0.0	1
P35368	161181	0.0	1
P43088	161181	0.0	1
P18405	161181	0.0	1
P22303	161181	0.0	1
P28222	161181	0.0	1
P42330	161181	0.0	1
P21917	161181	0.0	1
P04035	161181	0.0	1
P06276	161181	0.0	1
P41146	161181	0.0	1
P35354	161181	0.0	1
P00519	161181	0.0	1
P43166	161181	0.0	1
P06401	161181	0.0	1
P35348	161181	0.0	1
P21554	161181	0.0	1
P42684	161181	0.0	1
P05093	161181	0.0	1
Q59H18	161181	0.0	1
P04626	161181	0.0	1
P48443	161181	0.0	1
P25103	161181	0.0	1
P15538	161181	0.0	1
Q13639	161181	0.0	1
O60674	161181	0.0	1
P06239	161181	0.0	1
Q16539	161181	0.0	1
P52895	161181	0.0	1
P35372	161181	0.0	1
Q7L7X3	161181	0.0	1
P07948	161181	0.0	1
P17787	161181	0.0	1
P00918	161181	0.0	1
P41968	161181	0.0	1
P50052	161181	0.0	1
Q99720	161181	0.0	1
P08908	161181	0.0	1
P07333	161181	0.0	1
P10827	161181	0.0	1
P08253	161181	0.0	1
P00742	161181	0.0	1
P22748	161181	0.0	1
P30556	161181	0.0	1
P12931	161181	0.0	1
P31645	161181	0.0	1
P34969	161181	0.0	1
Q969S8	161181	0.0	1
O43570	161181	0.0	1
Q9ULX7	161181	0.0	1
P25101	161181	0.0	1
P25100	161181	0.0	1
P00915	161181	0.0	1
Q92769	161181	0.0	1
P28702	161181	0.0	1
P08588	161181	0.0	1
P08842	161181	0.0	1
P22102	161181	0.0	1
P50406	161181	0.0	1
P35367	161181	0.0	1
P46098	161181	0.0	1
P00749	161181	0.0	1
P09619	161181	0.0	1
P27487	161181	0.0	1
P29274	161181	0.0	1
P05164	161181	0.0	1
P11229	161181	0.0	1
Q02127	161181	0.0	1
P28223	161181	0.0	1
P14061	161181	0.0	1
Q9UKE5	161181	0.0	1
P30518	161181	0.0	1
Q5S007	161181	0.0	1
Q01959	161181	0.0	1
P10275	161181	0.0	1
Q9Y5Y6	161181	0.0	1
P28221	161181	0.0	1
P10826	161181	0.0	1
Q13936	161181	0.0	1
P35968	161181	0.0	1
P47901	161181	0.0	1
Q9Y5N1	161181	0.0	1
Q13547	161181	0.0	1
P48039	161181	0.0	1
P20309	161181	0.0	1
P08172	161181	0.0	1
P34903	161181	0.0	1
P04150	230249	0.0	1
P27338	230249	0.0	1
Q9BUB5	230249	0.0	1
P42345	230249	0.0	1
P16234	230249	0.0	1
P35368	230249	0.0	1
P22303	230249	0.0	1
P28482	230249	0.0	1
P06276	230249	0.0	1
P42684	230249	0.0	1
P06239	230249	0.0	1
Q7L7X3	230249	0.0	1
P07948	230249	0.0	1
Q9Y2D0	230249	0.0	1
P00747	230249	0.0	1
P25100	230249	0.0	1
P09619	230249	0.0	1
P05164	230249	0.0	1
Q9UKE5	230249	0.0	1
Q9Y2I1	230249	0.0	1
P35218	230249	0.0	1
P10275	230249	0.0	1
Q13936	230249	0.0	1
P28335	57186	0.0	1
P21802	57186	0.0	1
P14867	57186	0.0	1
P24557	57186	0.0	1
P15056	57186	0.0	1
Q9BUB5	57186	0.0	1
P23975	57186	0.0	1
P16234	57186	0.0	1
P43681	57186	0.0	1
P52333	57186	0.0	1
P0DMS8	57186	0.0	1
P43088	57186	0.0	1
P22303	57186	0.0	1
P28222	57186	0.0	1
P42330	57186	0.0	1
P35354	57186	0.0	1
P21554	57186	0.0	1
P42684	57186	0.0	1
P22607	57186	0.0	1
Q59H18	57186	0.0	1
P15538	57186	0.0	1
P04818	57186	0.0	1
Q7L7X3	57186	0.0	1
P07948	57186	0.0	1
Q9Y2D0	57186	0.0	1
P29597	57186	0.0	1
P12931	57186	0.0	1
P31645	57186	0.0	1
P25100	57186	0.0	1
P08588	57186	0.0	1
P28472	57186	0.0	1
P50406	57186	0.0	1
P35367	57186	0.0	1
P05164	57186	0.0	1
Q02127	57186	0.0	1
Q9UKE5	57186	0.0	1
Q5S007	57186	0.0	1
P35218	57186	0.0	1
P21918	57186	0.0	1
P10275	57186	0.0	1
Q13936	57186	0.0	1
P20309	57186	0.0	1
P11362	57186	0.0	1
Q9BY41	650126	0.0	1
P18507	650126	0.0	1
P05106	650126	0.0	1
P28335	650126	0.0	1
P11511	650126	0.0	1
P30542	650126	0.0	1
Q9UBN7	650126	0.0	1
P14867	650126	0.0	1
P24557	650126	0.0	1
P27338	650126	0.0	1
P13631	650126	0.0	1
P12821	650126	0.0	1
P31213	650126	0.0	1
P16234	650126	0.0	1
P13945	650126	0.0	1
P43681	650126	0.0	1
P43088	650126	0.0	1
P18405	650126	0.0	1
P22303	650126	0.0	1
P31639	650126	0.0	1
P21917	650126	0.0	1
P04035	650126	0.0	1
P06276	650126	0.0	1
P41146	650126	0.0	1
P35354	650126	0.0	1
P06401	650126	0.0	1
P05093	650126	0.0	1
P25103	650126	0.0	1
P15538	650126	0.0	1
Q7L7X3	650126	0.0	1
P17787	650126	0.0	1
P00918	650126	0.0	1
P50052	650126	0.0	1
Q9Y2D0	650126	0.0	1
Q99720	650126	0.0	1
P29597	650126	0.0	1
P07333	650126	0.0	1
P08253	650126	0.0	1
P00742	650126	0.0	1
P22748	650126	0.0	1
P00747	650126	0.0	1
P30556	650126	0.0	1
P14324	650126	0.0	1
P34969	650126	0.0	1
Q969S8	650126	0.0	1
Q9ULX7	650126	0.0	1
P00915	650126	0.0	1
Q92769	650126	0.0	1
Q8N1Q1	650126	0.0	1
P28472	650126	0.0	1
P50406	650126	0.0	1
P46098	650126	0.0	1
P27487	650126	0.0	1
P29274	650126	0.0	1
P05164	650126	0.0	1
P14061	650126	0.0	1
Q9UKE5	650126	0.0	1
P30518	650126	0.0	1
Q9Y2I1	650126	0.0	1
P35218	650126	0.0	1
P21918	650126	0.0	1
P10275	650126	0.0	1
Q9Y5Y6	650126	0.0	1
P10826	650126	0.0	1
Q13936	650126	0.0	1
P35968	650126	1.0	1
Q13547	650126	0.0	1
P48039	650126	0.0	1
P20309	650126	0.0	1
P08172	650126	0.0	1
P34903	650126	0.0	1
P04150	674780	0.0	1
P27338	674780	0.0	1
P14416	674780	0.0	1
Q9BUB5	674780	0.0	1
P16234	674780	0.0	1
P43681	674780	0.0	1
P43088	674780	0.0	1
P42330	674780	0.0	1
P42684	674780	0.0	1
Q59H18	674780	0.0	1
P06239	674780	0.0	1
Q7L7X3	674780	0.0	1
P07948	674780	0.0	1
P17787	674780	0.0	1
P10827	674780	0.0	1
P03372	674780	0.0	1
P05164	674780	0.0	1
Q9UKE5	674780	0.0	1
P10275	674780	0.0	1
Q13936	674780	0.0	1
P35968	674780	0.0	1
Q9BY41	209964	0.0	1
Q14432	209964	0.0	1
P18507	209964	0.0	1
P05106	209964	0.0	1
P28335	209964	0.0	1
P21802	209964	0.0	1
P11511	209964	0.0	1
P30542	209964	0.0	1
Q9UBN7	209964	0.0	1
P04049	209964	0.0	1
P14867	209964	0.0	1
P04150	209964	0.0	1
P24557	209964	0.0	1
P27338	209964	0.0	1
P08183	209964	0.0	1
P13631	209964	0.0	1
P12821	209964	0.0	1
P47869	209964	0.0	1
P15056	209964	0.0	1
P14416	209964	0.0	1
P00374	209964	0.0	1
Q9BUB5	209964	0.0	1
P23975	209964	0.0	1
Q15303	209964	0.0	1
P31213	209964	0.0	1
P16234	209964	0.0	1
P13945	209964	0.0	1
P43681	209964	0.0	1
P52333	209964	0.0	1
P35368	209964	0.0	1
P0DMS8	209964	0.0	1
P30530	209964	0.0	1
P07550	209964	0.0	1
P43088	209964	0.0	1
P18405	209964	0.0	1
P22303	209964	0.0	1
P31639	209964	0.0	1
P28222	209964	0.0	1
P42330	209964	0.0	1
P21917	209964	0.0	1
P04035	209964	0.0	1
P06276	209964	0.0	1
P41146	209964	0.0	1
P35354	209964	0.0	1
P43166	209964	0.0	1
P06401	209964	0.0	1
P35348	209964	0.0	1
P21554	209964	0.0	1
P42684	209964	0.0	1
P22607	209964	0.0	1
P05093	209964	0.0	1
Q59H18	209964	0.0	1
P04626	209964	0.0	1
P48443	209964	0.0	1
P25103	209964	0.0	1
P15538	209964	0.0	1
Q13639	209964	0.0	1
P04818	209964	0.0	1
O60674	209964	0.0	1
P06239	209964	0.0	1
Q16539	209964	0.0	1
P52895	209964	0.0	1
Q7L7X3	209964	0.0	1
P07948	209964	0.0	1
P17787	209964	0.0	1
P00918	209964	0.0	1
P41968	209964	0.0	1
P50052	209964	0.0	1
Q9Y2D0	209964	0.0	1
Q99720	209964	0.0	1
P29597	209964	0.0	1
P08908	209964	0.0	1
P07333	209964	0.0	1
P10827	209964	0.0	1
P08253	209964	0.0	1
P00742	209964	0.0	1
P22748	209964	0.0	1
P16473	209964	0.0	1
P00747	209964	0.0	1
P30556	209964	0.0	1
P12931	209964	0.0	1
P14324	209964	0.0	1
P31645	209964	0.0	1
P34969	209964	0.0	1
Q969S8	209964	0.0	1
O43570	209964	0.0	1
P14618	209964	0.0	1
Q9ULX7	209964	0.0	1
P25101	209964	0.0	1
P25100	209964	0.0	1
P00915	209964	0.0	1
Q8N1Q1	209964	0.0	1
P28702	209964	0.0	1
Q8TEK3	209964	0.0	1
P08588	209964	0.0	1
P08842	209964	0.0	1
P28472	209964	0.0	1
P22102	209964	0.0	1
P50406	209964	0.0	1
P35367	209964	0.0	1
P46098	209964	0.0	1
P00749	209964	0.0	1
P09619	209964	0.0	1
P27487	209964	0.0	1
Q16790	209964	0.0	1
P29274	209964	0.0	1
P05164	209964	0.0	1
Q02127	209964	0.0	1
P28223	209964	0.0	1
P14061	209964	0.0	1
Q9UKE5	209964	0.0	1
P30518	209964	0.0	1
Q9Y2I1	209964	0.0	1
Q5S007	209964	0.0	1
P35218	209964	0.0	1
P21918	209964	0.0	1
P10275	209964	0.0	1
Q9Y5Y6	209964	0.0	1
P28221	209964	0.0	1
P10826	209964	0.0	1
Q13936	209964	0.0	1
P35968	209964	0.0	1
P30559	209964	0.0	1
Q13370	209964	0.0	1
P00533	209964	0.0	1
P47901	209964	0.0	1
Q9Y5N1	209964	0.0	1
Q13547	209964	0.0	1
P48039	209964	0.0	1
P20309	209964	0.0	1
Q92731	209964	0.0	1
P08172	209964	0.0	1
P34903	209964	0.0	1
P11362	209964	0.0	1
Q14432	8917	0.0	1
P13631	8917	0.0	1
P31213	8917	0.0	1
P16234	8917	0.0	1
P43088	8917	0.0	1
P06276	8917	0.0	1
P42684	8917	0.0	1
P48443	8917	0.0	1
P15538	8917	1.0	1
P52895	8917	0.0	1
Q7L7X3	8917	0.0	1
P07948	8917	0.0	1
P10827	8917	0.0	1
P14324	8917	0.0	1
P08842	8917	0.0	1
P22102	8917	0.0	1
P05164	8917	0.0	1
Q9UKE5	8917	0.0	1
P35218	8917	0.0	1
P10275	8917	0.0	1
Q13936	8917	0.0	1
P12821	210977	0.0	1
P22303	210977	0.0	1
P42330	210977	0.0	1
P06276	210977	0.0	1
P42684	210977	0.0	1
Q7L7X3	210977	0.0	1
P07948	210977	0.0	1
P35367	210977	0.0	1
P05164	210977	0.0	1
Q9UKE5	210977	0.0	1
Q13936	210977	0.0	1
P08172	210977	0.0	1
Q9BY41	480746	0.0	1
P18507	480746	0.0	1
P28335	480746	0.0	1
P21802	480746	0.0	1
P11511	480746	0.0	1
P30542	480746	0.0	1
Q9UBN7	480746	0.0	1
P04049	480746	0.0	1
P14867	480746	0.0	1
P24557	480746	0.0	1
P13631	480746	0.0	1
P47869	480746	0.0	1
P15056	480746	0.0	1
P00374	480746	0.0	1
Q9BUB5	480746	0.0	1
P23975	480746	0.0	1
Q15303	480746	0.0	1
P31213	480746	0.0	1
P16234	480746	0.0	1
P13945	480746	0.0	1
P43681	480746	0.0	1
P52333	480746	0.0	1
P35368	480746	0.0	1
P0DMS8	480746	0.0	1
P30530	480746	0.0	1
P43088	480746	0.0	1
P18405	480746	0.0	1
P22303	480746	0.0	1
P31639	480746	0.0	1
P28222	480746	0.0	1
P42330	480746	0.0	1
P21917	480746	0.0	1
P06276	480746	0.0	1
P41146	480746	0.0	1
P43166	480746	0.0	1
P06401	480746	0.0	1
P35348	480746	0.0	1
P21554	480746	0.0	1
P42684	480746	0.0	1
P05093	480746	0.0	1
P04626	480746	0.0	1
P25103	480746	0.0	1
P15538	480746	0.0	1
Q13639	480746	0.0	1
P04818	480746	0.0	1
P06239	480746	0.0	1
Q16539	480746	0.0	1
Q7L7X3	480746	0.0	1
P07948	480746	0.0	1
P17787	480746	0.0	1
P00918	480746	0.0	1
Q9Y2D0	480746	0.0	1
Q99720	480746	0.0	1
P29597	480746	0.0	1
P07333	480746	0.0	1
P00742	480746	0.0	1
P12931	480746	0.0	1
P14324	480746	0.0	1
P31645	480746	0.0	1
P34969	480746	0.0	1
Q969S8	480746	0.0	1
O43570	480746	0.0	1
Q9ULX7	480746	0.0	1
P25100	480746	0.0	1
P00915	480746	0.0	1
P28702	480746	0.0	1
P03372	480746	0.0	1
P28472	480746	0.0	1
P50406	480746	0.0	1
P35367	480746	0.0	1
P46098	480746	0.0	1
P09619	480746	0.0	1
P27487	480746	0.0	1
Q16790	480746	0.0	1
P29274	480746	0.0	1
P05164	480746	0.0	1
P28223	480746	0.0	1
Q9UKE5	480746	0.0	1
P30518	480746	0.0	1
Q5S007	480746	0.0	1
P10275	480746	0.0	1
Q13936	480746	0.0	1
P35968	480746	0.0	1
Q9Y5N1	480746	0.0	1
Q13547	480746	0.0	1
P20309	480746	0.0	1
P08172	480746	0.0	1
P34903	480746	0.0	1
P11362	480746	0.0	1
P04150	697367	0.0	1
P12821	697367	0.0	1
P22303	697367	0.0	1
P28482	697367	0.0	1
P04035	697367	0.0	1
P06276	697367	0.0	1
P42684	697367	0.0	1
Q13639	697367	0.0	1
Q7L7X3	697367	0.0	1
P07948	697367	0.0	1
P41968	697367	0.0	1
P50052	697367	0.0	1
P00747	697367	0.0	1
Q9ULX7	697367	0.0	1
