accession	parent_molregno	integrated_plasma_activity	predicted
O15245	5985	0	0
O75751	5985	0	0
P00352	5985	0	0
P02545	5985	0	0
P03956	5985	0	0
P06280	5985	0	0
P08173	5985	1	0
P10253	5985	0	0
P15428	5985	0	0
P18825	5985	0	0
P22303	5985	1	0
Q06710	5985	1	0
Q16637	5985	0	0
Q86VL8	5985	0	0
Q96FL8	5985	0	0
Q99714	5985	0	0
Q9Y6Q9	5985	0	0
O15245	6005	0	0
P35372	6005	1	0
P41143	6005	1	0
P41145	6005	1	0
Q4U2R8	6078	0	0
P35372	6167	0	0
B2RXH2	6216	0	0
O15245	6216	0	0
O75496	6216	0	0
O95069	6216	0	0
O95342	6216	0	0
P00533	6216	0	0
P02545	6216	0	0
P04626	6216	0	0
P04637	6216	0	0
P06241	6216	0	0
P06746	6216	0	0
P08172	6216	1	0
P08173	6216	1	0
P08912	6216	1	0
P08913	6216	1	0
P0DP23	6216	0	0
P10253	6216	0	0
P10636	6216	0	0
P11229	6216	1	0
P14416	6216	1	0
P18089	6216	1	0
P18825	6216	1	0
P19838	6216	0	0
P20309	6216	1	0
P21452	6216	0	0
P21728	6216	1	0
P21917	6216	1	0
P21918	6216	1	0
P23975	6216	1	0
P25021	6216	0	0
P25100	6216	1	0
P28223	6216	1	0
P28335	6216	1	0
P28482	6216	0	0
P31645	6216	1	0
P32245	6216	0	0
P33032	6216	0	0
P34969	6216	1	0
P35367	6216	1	0
P35372	6216	0	0
P35462	6216	1	0
P40225	6216	0	0
P41143	6216	0	0
P41145	6216	0	0
P41595	6216	1	0
P41968	6216	0	0
P42345	6216	0	0
P50406	6216	1	0
P51151	6216	0	0
Q01453	6216	0	0
Q01959	6216	0	0
Q12809	6216	0	0
Q16637	6216	0	0
Q6W5P4	6216	0	0
Q99720	6216	1	0
Q9NUW8	6216	0	0
O15244	6243	0	0
O15245	6243	0	0
O75751	6243	0	0
P19838	6243	0	0
P23975	6243	1	0
P28482	6243	1	0
P31645	6243	1	0
P40225	6243	0	0
P42345	6243	0	0
P42858	6243	0	0
Q01453	6243	0	0
Q01959	6243	0	0
Q12809	6243	0	0
Q14524	6243	0	0
Q16637	6243	0	0
Q6W5P4	6243	0	0
P11511	6317	0	0
Q01453	6317	0	0
O75496	6343	0	0
O75604	6343	0	0
O95342	6343	1	0
P02545	6343	0	0
P06746	6343	0	0
P10636	6343	0	0
P27695	6343	0	0
P42345	6343	0	0
P54132	6343	0	0
P62937	6343	1	0
Q01453	6343	0	0
Q16637	6343	0	0
Q6W5P4	6343	1	0
Q9NPD5	6343	1	0
B2RXH2	6579	0	0
P10636	6579	0	0
P16083	6579	0	0
Q12809	6579	0	0
Q99714	6579	0	0
O15118	6643	0	0
P02545	6643	0	0
P04637	6643	0	0
P05164	6643	1	0
P08172	6643	1	0
P08173	6643	1	0
P08183	6643	0	0
P08912	6643	1	0
P10635	6643	1	0
P11229	6643	1	0
P19838	6643	0	0
P20309	6643	1	0
P23975	6643	1	0
P25098	6643	0	0
P25103	6643	1	0
P28482	6643	0	0
P31645	6643	1	0
P40225	6643	0	0
P42345	6643	0	0
P51151	6643	0	0
Q01453	6643	0	0
Q01959	6643	1	0
Q12809	6643	0	0
Q16637	6643	0	0
Q99571	6643	0	0
Q99720	6643	0	0
Q9NUW8	6643	0	0
P35354	6706	1	0
Q16539	6706	1	0
P00352	6723	1	0
P02545	6723	0	0
P10253	6723	0	0
P10636	6723	0	0
P28482	6723	0	0
P35499	6723	0	0
P54132	6723	1	0
Q15858	6723	0	0
Q9NY46	6723	0	0
O75496	6772	0	0
O75604	6772	0	0
P00352	6772	0	0
P02545	6772	0	0
P08172	6772	1	0
P08173	6772	1	0
P08912	6772	1	0
P0DMS8	6772	1	0
P11229	6772	1	0
P20309	6772	1	0
P27695	6772	0	0
P0DMS8	6902	1	0
P10635	6902	0	0
P35372	6902	1	0
P41143	6902	1	0
P41145	6902	1	0
O14939	6914	0	0
O75469	6914	0	0
O75496	6914	0	0
O75604	6914	0	0
P00352	6914	0	0
P02545	6914	0	0
P03372	6914	1	0
P04637	6914	0	0
P06241	6914	0	0
P08913	6914	0	0
P10636	6914	0	0
P11712	6914	0	0
P14416	6914	1	0
P16050	6914	0	0
P16473	6914	0	0
P18089	6914	0	0
P18825	6914	1	0
P19838	6914	0	0
P21452	6914	0	0
P21728	6914	0	0
P22303	6914	1	0
P23975	6914	1	0
P25100	6914	1	0
P28223	6914	1	0
P28335	6914	1	0
P29274	6914	0	0
P31645	6914	0	0
P35372	6914	1	0
P35462	6914	1	0
P40225	6914	0	0
P41143	6914	0	0
P41145	6914	0	0
P41595	6914	1	0
P42345	6914	0	0
P42858	6914	0	0
P46063	6914	0	0
P50406	6914	1	0
P54132	6914	0	0
P61088	6914	0	0
Q01453	6914	0	0
Q01959	6914	0	0
Q03164	6914	0	0
Q13393	6914	0	0
Q15125	6914	1	0
Q6W5P4	6914	0	0
Q92731	6914	1	0
Q96RI1	6914	0	0
Q99714	6914	0	0
Q99720	6914	1	0
Q9NUW8	6914	0	0
B2RXH2	6968	0	0
O15118	6968	0	0
O75496	6968	0	0
O95342	6968	0	0
P00352	6968	0	0
P00533	6968	0	0
P02545	6968	0	0
P03372	6968	1	0
P04626	6968	0	0
P04637	6968	0	0
P06239	6968	0	0
P06241	6968	0	0
P06401	6968	1	0
P08172	6968	0	0
P08173	6968	0	0
P08183	6968	0	0
P08588	6968	0	0
P08912	6968	0	0
P08913	6968	0	0
P0DMS8	6968	0	0
P10636	6968	0	0
P11229	6968	0	0
P11474	6968	1	0
P13945	6968	0	0
P14416	6968	0	0
P16473	6968	0	0
P18054	6968	0	0
P18089	6968	0	0
P19838	6968	0	0
P20309	6968	0	0
P21452	6968	0	0
P21728	6968	0	0
P21917	6968	0	0
P23219	6968	0	0
P23975	6968	0	0
P24557	6968	1	0
P25021	6968	0	0
P25100	6968	0	0
P25103	6968	0	0
P28223	6968	0	0
P28335	6968	1	0
P28482	6968	0	0
P29274	6968	0	0
P30411	6968	0	0
P30542	6968	0	0
P31645	6968	0	0
P32245	6968	0	0
P33032	6968	0	0
P35372	6968	0	0
P35462	6968	1	0
P40225	6968	0	0
P41143	6968	0	0
P41145	6968	0	0
P41595	6968	0	0
P41968	6968	0	0
P42345	6968	0	0
P42858	6968	0	0
P50406	6968	0	0
P51151	6968	0	0
P54132	6968	1	0
Q01453	6968	0	0
Q01959	6968	0	0
Q03164	6968	0	0
Q08209	6968	0	0
Q12809	6968	1	0
Q15125	6968	1	0
Q16637	6968	0	0
Q16665	6968	0	0
Q92731	6968	1	0
Q99714	6968	0	0
Q99720	6968	1	0
Q9BY08	6968	1	0
Q9NUW8	6968	0	0
Q9UBM7	6968	1	0
Q9Y468	6968	0	0
B2RXH2	7065	0	0
O75496	7065	0	0
P02545	7065	0	0
P08183	7065	0	0
P08588	7065	0	0
P08684	7065	0	0
P08908	7065	1	0
P08913	7065	1	0
P10636	7065	0	0
P14416	7065	1	0
P18089	7065	1	0
P18825	7065	1	0
P21728	7065	0	0
P25100	7065	1	0
P28223	7065	1	0
P28335	7065	1	0
P35462	7065	1	0
P41595	7065	1	0
P42345	7065	0	0
P50406	7065	1	0
P54132	7065	0	0
Q01453	7065	0	0
Q16637	7065	0	0
Q6W5P4	7065	0	0
P43119	7494	1	0
Q13258	7494	1	0
B2RXH2	7501	0	0
O15244	7501	0	0
O75604	7501	0	0
P02545	7501	1	0
P08684	7501	0	0
P10636	7501	0	0
P11387	7501	1	0
P29466	7501	0	0
P38398	7501	0	0
P55210	7501	0	0
P68871	7501	0	0
Q03164	7501	0	0
Q16637	7501	1	0
Q16665	7501	1	0
Q86VL8	7501	0	0
Q96FL8	7501	0	0
O15244	7714	0	0
P07305	7714	1	0
P08908	7714	1	0
P08913	7714	1	0
P10635	7714	0	0
P11229	7714	0	0
P14416	7714	1	0
P16473	7714	0	0
P18089	7714	1	0
P18825	7714	1	0
P21728	7714	1	0
P21917	7714	1	0
P21918	7714	1	0
P23415	7714	1	0
P25021	7714	0	0
P25100	7714	1	0
P28221	7714	1	0
P28222	7714	1	0
P28223	7714	1	0
P28335	7714	1	0
P31645	7714	0	0
P34969	7714	1	0
P35348	7714	1	0
P35367	7714	1	0
P35368	7714	1	0
P35462	7714	1	0
P41595	7714	1	0
P47898	7714	1	0
P50406	7714	0	0
Q01453	7714	0	0
Q12809	7714	1	0
Q16637	7714	0	0
Q96FL8	7714	0	0
P02545	7725	1	0
Q16665	7725	0	0
Q9HC97	7725	1	0
Q9NUW8	7725	0	0
O15245	7736	0	0
P00352	7736	0	0
P02545	7736	1	0
P05164	7736	1	0
P08913	7736	0	0
P10635	7736	1	0
P14416	7736	1	0
P28223	7736	0	0
P28335	7736	0	0
P35462	7736	1	0
P41595	7736	1	0
P51151	7736	0	0
O15118	8062	0	0
O75496	8062	1	0
O75604	8062	0	0
O95342	8062	0	0
P02545	8062	1	0
P04626	8062	0	0
P04637	8062	0	0
P05106	8062	1	0
P06241	8062	0	0
P06756	8062	1	0
P08183	8062	0	0
P10636	8062	0	0
P10828	8062	1	0
P21452	8062	0	0
P32238	8062	0	0
P33032	8062	0	0
P40225	8062	0	0
P41143	8062	0	0
P42345	8062	1	0
P46063	8062	0	0
P51151	8062	1	0
P54132	8062	0	0
Q01453	8062	1	0
Q12866	8062	0	0
Q13509	8062	1	0
Q16637	8062	0	0
Q16665	8062	0	0
Q6W5P4	8062	0	0
Q99714	8062	0	0
Q9HC29	8062	0	0
P43119	8130	0	0
O15118	8167	0	0
O75604	8167	0	0
P00533	8167	1	0
P02545	8167	1	0
P03372	8167	0	0
P04626	8167	0	0
P05177	8167	0	0
P06239	8167	0	0
P06241	8167	0	0
P06746	8167	0	0
P07900	8167	1	0
P08913	8167	0	0
P0DMS8	8167	1	0
P0DMV8	8167	0	0
P10636	8167	0	0
P10828	8167	0	0
P11142	8167	0	0
P15428	8167	0	0
P16050	8167	0	0
P16473	8167	0	0
P18054	8167	0	0
P18825	8167	0	0
P21452	8167	0	0
P22303	8167	0	0
P24557	8167	0	0
P25929	8167	0	0
P27361	8167	0	0
P28335	8167	0	0
P28482	8167	1	0
P29274	8167	0	0
P31645	8167	0	0
P33261	8167	0	0
P35354	8167	1	0
P41595	8167	0	0
P42858	8167	0	0
P46063	8167	0	0
P51570	8167	0	0
P54132	8167	0	0
P55072	8167	0	0
P55210	8167	0	0
Q06710	8167	0	0
Q07820	8167	0	0
Q16539	8167	1	0
Q16637	8167	0	0
Q16665	8167	0	0
Q92731	8167	1	0
Q99714	8167	0	0
P28335	8209	1	0
P48039	8209	1	0
P49286	8209	1	0
B2RXH2	8417	0	0
P16050	8417	0	0
P28482	8417	1	0
Q6W5P4	8417	0	0
P00352	8516	0	0
P02545	8516	1	0
P10828	8516	0	0
P16473	8516	0	0
P19838	8516	1	0
Q16637	8516	0	0
Q6W5P4	8516	0	0
P07550	8531	1	0
P08588	8531	1	0
P13945	8531	1	0
P19838	8531	0	0
Q16637	8531	0	0
Q9NUW8	8531	0	0
P02545	8543	1	0
P04637	8543	0	0
P06280	8543	0	0
P07550	8543	1	0
P08588	8543	1	0
P08908	8543	1	0
P13945	8543	1	0
P16050	8543	0	0
P19838	8543	0	0
P28482	8543	1	0
B2RXH2	8788	0	0
O15118	8788	0	0
P00352	8788	0	0
P02545	8788	0	0
P04637	8788	0	0
P05164	8788	1	0
P10636	8788	0	0
P14618	8788	0	0
P40225	8788	1	0
P51151	8788	0	0
P54132	8788	0	0
Q01453	8788	0	0
Q16637	8788	0	0
Q9NUW8	8788	0	0
P02545	8873	1	0
Q99714	8873	0	0
P02545	8910	1	0
P16473	8910	0	0
P25021	8910	0	0
P27695	8910	0	0
P35367	8910	1	0
Q16637	8910	0	0
Q9H3N8	8910	1	0
Q9Y5N1	8910	1	0
O15303	8917	0	0
O75604	8917	0	0
P00533	8917	0	0
P02545	8917	1	0
P04626	8917	0	0
P04637	8917	0	0
P05093	8917	1	0
P05186	8917	0	0
P06241	8917	0	0
P08172	8917	0	0
P08173	8917	0	0
P08183	8917	0	0
P08588	8917	0	0
P08684	8917	1	0
P08913	8917	0	0
P0DMS8	8917	0	0
P10253	8917	0	0
P10635	8917	1	0
P10636	8917	0	0
P11229	8917	0	0
P11511	8917	1	0
P11712	8917	1	0
P13945	8917	0	0
P14416	8917	0	0
P14902	8917	0	0
P18089	8917	0	0
P20309	8917	0	0
P21452	8917	0	0
P21554	8917	0	0
P21728	8917	0	0
P21917	8917	0	0
P22303	8917	0	0
P23975	8917	0	0
P24557	8917	1	0
P25021	8917	0	0
P25100	8917	0	0
P25103	8917	0	0
P28223	8917	0	0
P28335	8917	0	0
P28482	8917	0	0
P29274	8917	0	0
P30542	8917	0	0
P31645	8917	1	0
P32245	8917	0	0
P33032	8917	0	0
P33261	8917	1	0
P35354	8917	0	0
P35372	8917	0	0
P35462	8917	0	0
P41143	8917	0	0
P41145	8917	0	0
P41595	8917	0	0
P41968	8917	0	0
P42858	8917	0	0
P46063	8917	1	0
P50052	8917	0	0
P50406	8917	0	0
Q01959	8917	0	0
Q16665	8917	0	0
Q16850	8917	1	0
Q6W5P4	8917	0	0
Q96D31	8917	0	0
Q9NUW8	8917	0	0
P08684	9097	0	0
P21452	9097	1	0
Q9HC29	9097	0	0
P02545	9217	1	0
P09917	9217	1	0
P10253	9217	0	0
P16050	9217	1	0
P20292	9217	0	0
P34913	9217	1	0
Q15722	9217	1	0
B2RXH2	9277	0	0
P00352	9277	0	0
P02545	9277	1	0
P06276	9277	1	0
P10635	9277	1	0
P15428	9277	0	0
P22303	9277	1	0
P54132	9277	1	0
Q16637	9277	0	0
Q16665	9277	0	0
B2RXH2	9372	0	0
P06276	9372	0	0
P08183	9372	0	0
P22303	9372	1	0
P27338	9372	0	0
Q12809	9372	0	0
Q99720	9372	1	0
B2RXH2	9495	0	0
P02545	9495	0	0
P04035	9495	1	0
P08183	9495	0	0
P10636	9495	0	0
P16050	9495	0	0
P16473	9495	0	0
P20701	9495	0	0
P21452	9495	0	0
P23975	9495	0	0
P30542	9495	0	0
Q01959	9495	0	0
Q13547	9495	0	0
Q16637	9495	0	0
Q16665	9495	0	0
Q9NUW8	9495	0	0
Q9UBN7	9495	0	0
Q9Y6L6	9495	0	0
B2RXH2	9913	0	0
P06746	9913	0	0
P02545	10358	0	0
P35367	10358	1	0
Q01453	10358	0	0
Q12809	10358	0	0
Q6W5P4	10358	0	0
B2RXH2	10389	0	0
P05177	10389	1	0
P10828	10389	0	0
P16083	10389	0	0
P21397	10389	0	0
P27338	10389	0	0
P29466	10389	0	0
P31645	10389	1	0
P43351	10389	0	0
P55210	10389	0	0
P55212	10389	0	0
Q14790	10389	0	0
B2RXH2	10423	0	0
Q03164	10423	0	0
P10636	10685	0	0
P43351	10685	0	0
P54132	10685	0	0
P00352	10840	0	0
P00390	10840	0	0
P16473	10840	0	0
P42858	10840	0	0
P54132	10840	1	0
Q01453	10840	0	0
O75899	10909	1	0
P02545	10909	1	0
P10828	10909	0	0
P14867	10909	0	0
P16473	10909	0	0
P18505	10909	0	0
P18507	10909	0	0
P24046	10909	1	0
P28472	10909	0	0
P30531	10909	0	0
P31644	10909	0	0
P34903	10909	0	0
P47869	10909	1	0
P47870	10909	1	0
P48065	10909	0	0
P48169	10909	0	0
P54132	10909	1	0
Q03164	10909	1	0
Q16445	10909	0	0
Q6W5P4	10909	0	0
Q9UBS5	10909	1	0
Q9UN88	10909	0	0
O75496	11002	0	0
P00352	11002	0	0
P02545	11002	0	0
P10636	11002	0	0
P16473	11002	0	0
P19838	11002	0	0
P40225	11002	0	0
Q01453	11002	0	0
Q16637	11002	0	0
Q16665	11002	0	0
P00352	11005	0	0
P02545	11005	0	0
P04637	11005	0	0
P08172	11005	1	0
P08173	11005	1	0
P08912	11005	1	0
P08913	11005	1	0
P10636	11005	1	0
P11229	11005	1	0
P14416	11005	1	0
P16473	11005	0	0
P18089	11005	1	0
P18825	11005	1	0
P20309	11005	1	0
P21728	11005	1	0
P23975	11005	1	0
P25021	11005	1	0
P25100	11005	1	0
P28223	11005	1	0
P28335	11005	1	0
P35367	11005	1	0
P35462	11005	1	0
P41595	11005	1	0
P42345	11005	0	0
P42858	11005	0	0
P50406	11005	1	0
Q01453	11005	0	0
Q12809	11005	0	0
Q8WTS6	11005	0	0
Q99714	11005	0	0
O15245	11143	0	0
P10828	11143	0	0
P54132	11143	1	0
Q01453	11143	0	0
Q12809	11143	0	0
O15379	11305	1	0
O60885	11305	1	0
O75376	11305	1	0
P09960	11305	0	0
P51843	11305	1	0
P56524	11305	0	0
Q06710	11305	0	0
Q13547	11305	1	0
Q8WUI4	11305	0	0
Q92769	11305	1	0
Q969S8	11305	1	0
Q96DB2	11305	1	0
Q9BY41	11305	1	0
Q9UBN7	11305	1	0
Q9UKV0	11305	0	0
Q9UQL6	11305	0	0
Q9Y618	11305	1	0
P54132	11434	0	0
Q03164	11434	0	0
P02545	11674	1	0
P09917	11674	0	0
P19838	11674	1	0
P23219	11674	0	0
P35354	11674	0	0
P42330	11674	0	0
Q4U2R8	11674	0	0
P14867	11715	1	0
P18507	11715	1	0
P47870	11715	1	0
P02545	11745	0	0
P15428	11745	0	0
P00915	11819	0	0
P00918	11819	0	0
P02545	11819	0	0
P14867	11819	0	0
P15428	11819	0	0
P16473	11819	0	0
P18505	11819	0	0
P18507	11819	0	0
P23219	11819	0	0
P23975	11819	0	0
P28335	11819	0	0
P28472	11819	0	0
P41595	11819	0	0
P47869	11819	0	0
P47870	11819	0	0
P54132	11819	0	0
Q16665	11819	0	0
B2RXH2	11968	0	0
O75604	11968	0	0
P16050	11968	0	0
P19838	11968	1	0
P23219	11968	0	0
P28482	11968	0	0
P35354	11968	0	0
P54132	11968	1	0
Q4U2R8	11968	0	0
Q8TCC7	11968	0	0
P02545	12428	1	0
P16473	12428	0	0
P08908	12494	1	0
P08913	12494	1	0
P10635	12494	1	0
P14416	12494	1	0
P18089	12494	1	0
P18825	12494	1	0
P21728	12494	1	0
P25100	12494	0	0
P28223	12494	1	0
P28335	12494	1	0
P35462	12494	1	0
P41595	12494	1	0
P50406	12494	1	0
P54132	12494	1	0
Q12809	12494	1	0
O43193	12506	1	0
P08183	12506	0	0
Q12809	12506	1	0
Q16678	12506	0	0
Q12809	12608	1	0
B2RXH2	12825	0	0
O15244	12825	0	0
O15245	12825	0	0
O75751	12825	0	0
O95342	12825	0	0
P00352	12825	0	0
P02545	12825	0	0
P04150	12825	1	0
P04278	12825	1	0
P06401	12825	1	0
P08183	12825	0	0
P08235	12825	1	0
P10275	12825	1	0
P10636	12825	0	0
P16473	12825	0	0
P28482	12825	0	0
P40225	12825	0	0
P51151	12825	0	0
Q01453	12825	0	0
Q16637	12825	0	0
Q16665	12825	0	0
Q6W5P4	12825	0	0
Q8TDU6	12825	0	0
Q99720	12825	0	0
P02545	12890	0	0
P14618	12890	1	0
P54132	12890	0	0
Q01453	12890	0	0
Q16665	12890	0	0
P02545	12957	0	0
P08172	12957	1	0
P08173	12957	1	0
P08912	12957	1	0
P08913	12957	0	0
P11229	12957	1	0
P16473	12957	0	0
P18089	12957	1	0
P20309	12957	0	0
P21728	12957	1	0
P25021	12957	0	0
P25100	12957	0	0
P28223	12957	1	0
P28335	12957	1	0
P28482	12957	0	0
P35367	12957	1	0
P35462	12957	0	0
P41595	12957	1	0
P50406	12957	1	0
Q01453	12957	0	0
Q6W5P4	12957	0	0
Q9NUW8	12957	0	0
O00238	13048	0	0
O00444	13048	1	0
O00506	13048	1	0
O14578	13048	0	0
O14730	13048	0	0
O14757	13048	1	0
O14965	13048	0	0
O14976	13048	1	0
O15075	13048	1	0
O15111	13048	1	0
O15146	13048	1	0
O15197	13048	1	0
O15245	13048	0	0
O15530	13048	0	0
O43283	13048	1	0
O43293	13048	1	0
O43318	13048	1	0
O60285	13048	1	0
O60674	13048	1	0
O75116	13048	1	0
O75385	13048	1	0
O75460	13048	1	0
O75582	13048	1	0
O75676	13048	1	0
O75716	13048	1	0
O75914	13048	1	0
O94768	13048	1	0
O94804	13048	1	0
O94806	13048	1	0
O94921	13048	1	0
O95747	13048	1	0
O95819	13048	1	0
O95835	13048	1	0
O96013	13048	1	0
O96017	13048	1	0
P00519	13048	1	0
P00533	13048	0	0
P02545	13048	0	0
P04629	13048	1	0
P06213	13048	1	0
P06239	13048	1	0
P06241	13048	0	0
P07332	13048	1	0
P07333	13048	1	0
P07947	13048	1	0
P07948	13048	1	0
P07949	13048	1	0
P08069	13048	0	0
P08581	13048	0	0
P08631	13048	0	0
P09619	13048	1	0
P09769	13048	1	0
P0C264	13048	0	0
P10721	13048	1	0
P11362	13048	1	0
P11802	13048	0	0
P12931	13048	0	0
P14616	13048	1	0
P15735	13048	1	0
P16234	13048	1	0
P16591	13048	0	0
P17252	13048	0	0
P17948	13048	1	0
P19525	13048	1	0
P19784	13048	1	0
P21802	13048	1	0
P22303	13048	0	0
P22455	13048	0	0
P22607	13048	1	0
P23443	13048	1	0
P23458	13048	1	0
P27448	13048	1	0
P29320	13048	0	0
P29376	13048	0	0
P29597	13048	1	0
P30291	13048	0	0
P30530	13048	1	0
P31751	13048	0	0
P32298	13048	1	0
P33981	13048	1	0
P35590	13048	0	0
P35916	13048	1	0
P35968	13048	1	0
P36507	13048	1	0
P36888	13048	1	0
P42679	13048	0	0
P42684	13048	0	0
P42685	13048	1	0
P42858	13048	0	0
P45984	13048	0	0
P45985	13048	1	0
P46734	13048	0	0
P48729	13048	1	0
P48730	13048	1	0
P49674	13048	1	0
P49759	13048	1	0
P49760	13048	1	0
P50613	13048	1	0
P51451	13048	1	0
P51617	13048	1	0
P51812	13048	1	0
P51955	13048	0	0
P52333	13048	0	0
P52564	13048	0	0
P53355	13048	1	0
P53779	13048	0	0
P54646	13048	1	0
P54756	13048	0	0
P54760	13048	0	0
P54762	13048	1	0
P57058	13048	1	0
P57059	13048	0	0
P57078	13048	0	0
P68400	13048	1	0
P78356	13048	1	0
P78362	13048	1	0
P78368	13048	1	0
P80192	13048	0	0
Q00535	13048	0	0
Q00536	13048	1	0
Q00537	13048	0	0
Q02750	13048	1	0
Q03164	13048	0	0
Q04759	13048	0	0
Q05397	13048	1	0
Q06187	13048	0	0
Q06418	13048	1	0
Q07002	13048	0	0
Q07912	13048	0	0
Q08345	13048	0	0
Q08881	13048	1	0
Q12809	13048	1	0
Q12851	13048	1	0
Q12852	13048	1	0
Q12866	13048	1	0
Q13043	13048	1	0
Q13131	13048	1	0
Q13163	13048	1	0
Q13164	13048	0	0
Q13188	13048	1	0
Q13464	13048	1	0
Q13470	13048	1	0
Q13523	13048	1	0
Q13546	13048	1	0
Q13554	13048	0	0
Q13555	13048	1	0
Q13557	13048	1	0
Q13627	13048	1	0
Q13873	13048	1	0
Q13882	13048	0	0
Q14012	13048	0	0
Q14164	13048	1	0
Q14289	13048	1	0
Q14524	13048	0	0
Q14680	13048	1	0
Q15139	13048	1	0
Q15208	13048	1	0
Q15349	13048	1	0
Q15375	13048	0	0
Q15418	13048	1	0
Q15746	13048	1	0
Q15831	13048	1	0
Q15835	13048	1	0
Q16288	13048	0	0
Q16512	13048	1	0
Q16513	13048	0	0
Q16566	13048	1	0
Q16584	13048	0	0
Q16620	13048	1	0
Q16816	13048	1	0
Q16832	13048	0	0
Q2M2I8	13048	1	0
Q32MK0	13048	1	0
Q52WX2	13048	1	0
Q56UN5	13048	1	0
Q5S007	13048	1	0
Q6PHR2	13048	1	0
Q6XUX3	13048	0	0
Q6ZN16	13048	0	0
Q7KZI7	13048	1	0
Q7L7X3	13048	1	0
Q86UE8	13048	1	0
Q86V86	13048	0	0
Q86YV6	13048	1	0
Q86Z02	13048	1	0
Q8IU85	13048	1	0
Q8IVH8	13048	1	0
Q8IWQ3	13048	0	0
Q8IY84	13048	1	0
Q8IYT8	13048	1	0
Q8N4C8	13048	1	0
Q8N568	13048	0	0
Q8N5S9	13048	1	0
Q8N752	13048	1	0
Q8NE63	13048	1	0
Q8NEV4	13048	0	0
Q8NFD2	13048	1	0
Q8TDC3	13048	0	0
Q8TDR2	13048	0	0
Q8TDX7	13048	0	0
Q8WTQ7	13048	1	0
Q8WXR4	13048	0	0
Q92630	13048	1	0
Q92772	13048	0	0
Q92918	13048	1	0
Q96BR1	13048	1	0
Q96GD4	13048	1	0
Q96L34	13048	0	0
Q96NX5	13048	1	0
Q96RR4	13048	0	0
Q96SB4	13048	1	0
Q99755	13048	0	0
Q99759	13048	1	0
Q9BRS2	13048	1	0
Q9BUB5	13048	0	0
Q9BVS4	13048	1	0
Q9BXA7	13048	0	0
Q9BYT3	13048	1	0
Q9BZL6	13048	1	0
Q9C098	13048	1	0
Q9H093	13048	1	0
Q9H0K1	13048	1	0
Q9H1R3	13048	1	0
Q9H2G2	13048	1	0
Q9H2K8	13048	1	0
Q9H2X6	13048	1	0
Q9H422	13048	1	0
Q9HAZ1	13048	1	0
Q9HBH9	13048	0	0
Q9HCP0	13048	1	0
Q9NQU5	13048	0	0
Q9NRH2	13048	1	0
Q9NRM7	13048	1	0
Q9NSY1	13048	1	0
Q9NWZ3	13048	1	0
Q9NYY3	13048	0	0
Q9P0L2	13048	0	0
Q9P1W9	13048	0	0
Q9P286	13048	1	0
Q9P289	13048	1	0
Q9P2K8	13048	1	0
Q9UEE5	13048	1	0
Q9UEW8	13048	1	0
Q9UF33	13048	0	0
Q9UHD2	13048	1	0
Q9UIK4	13048	1	0
Q9UK32	13048	0	0
Q9UKE5	13048	1	0
Q9UKI8	13048	1	0
Q9UM73	13048	1	0
Q9UPE1	13048	1	0
Q9UPZ9	13048	1	0
Q9UQB9	13048	1	0
Q9UQM7	13048	1	0
Q9Y2H1	13048	0	0
Q9Y2H9	13048	1	0
Q9Y2U5	13048	1	0
Q9Y463	13048	0	0
Q9Y4K4	13048	1	0
Q9Y616	13048	1	0
Q9Y6E0	13048	1	0
Q9Y6M4	13048	1	0
Q9Y6R4	13048	0	0
B2RXH2	13329	0	0
O15118	13329	0	0
O43570	13329	0	0
O75496	13329	0	0
P00352	13329	0	0
P00915	13329	0	0
P00918	13329	1	0
P02545	13329	0	0
P07451	13329	0	0
P10636	13329	0	0
P15428	13329	0	0
P16050	13329	0	0
P19838	13329	0	0
P22748	13329	0	0
P35218	13329	0	0
P40225	13329	0	0
P42345	13329	0	0
P46063	13329	0	0
P51151	13329	0	0
P54132	13329	1	0
P68871	13329	0	0
Q01453	13329	0	0
Q16665	13329	0	0
Q16790	13329	0	0
Q99714	13329	0	0
Q9ULX7	13329	0	0
Q9Y2D0	13329	0	0
O14843	13342	0	0
O15245	13494	0	0
O15554	13494	1	0
O75496	13494	0	0
O75604	13494	0	0
P00533	13494	0	0
P00918	13494	0	0
P02545	13494	0	0
P04150	13494	0	0
P04626	13494	0	0
P04637	13494	0	0
P05093	13494	1	0
P06241	13494	0	0
P06280	13494	0	0
P07550	13494	0	0
P08172	13494	0	0
P08173	13494	0	0
P08183	13494	0	0
P08588	13494	0	0
P08684	13494	1	0
P08913	13494	0	0
P0DMS8	13494	0	0
P10636	13494	0	0
P11229	13494	0	0
P11511	13494	1	0
P11712	13494	1	0
P13945	13494	0	0
P14416	13494	0	0
P16050	13494	0	0
P16473	13494	0	0
P18089	13494	0	0
P19838	13494	0	0
P20309	13494	0	0
P21452	13494	0	0
P21728	13494	0	0
P21917	13494	0	0
P22303	13494	0	0
P23975	13494	0	0
P24557	13494	1	0
P25021	13494	0	0
P25024	13494	0	0
P25100	13494	0	0
P25103	13494	0	0
P25105	13494	0	0
P28223	13494	0	0
P28335	13494	0	0
P28482	13494	0	0
P29274	13494	0	0
P30518	13494	0	0
P30542	13494	0	0
P31645	13494	0	0
P33261	13494	1	0
P35354	13494	0	0
