parent_molregno	accession	parent_chembl_id	target_organism	summary
13590	P28482	CHEMBL105	Homo sapiens	inactive
21698	P28482	CHEMBL19236	Homo sapiens	inactive
27570	P28482	CHEMBL649	Homo sapiens	inactive
453548	P28482	CHEMBL460291	Homo sapiens	inactive
374548	P28482	CHEMBL1444	Homo sapiens	inactive
62259	P28482	CHEMBL841	Homo sapiens	inactive
328173	P28482	CHEMBL1390	Homo sapiens	inactive
147981	P28482	CHEMBL1087	Homo sapiens	inactive
675068	P28482	CHEMBL1201117	Homo sapiens	inactive
674813	P28482	CHEMBL1200862	Homo sapiens	inactive
675534	P28482	CHEMBL1201631	Homo sapiens	inactive
4941	P28482	CHEMBL64	Homo sapiens	inactive
386457	P28482	CHEMBL1456	Homo sapiens	inactive
674510	P28482	CHEMBL1200559	Homo sapiens	inactive
510462	P28482	CHEMBL1679	Homo sapiens	inactive
34608	P28482	CHEMBL717	Homo sapiens	inactive
26386	P28482	CHEMBL127	Homo sapiens	inactive
49931	P28482	CHEMBL34259	Homo sapiens	inactive
27575	P28482	CHEMBL650	Homo sapiens	inactive
5080	P28482	CHEMBL469	Homo sapiens	inactive
88800	P28482	CHEMBL56564	Homo sapiens	inactive
67010	P28482	CHEMBL865	Homo sapiens	inactive
71516	P28482	CHEMBL159	Homo sapiens	inactive
142808	P28482	CHEMBL90555	Homo sapiens	inactive
381691	P28482	CHEMBL1451	Homo sapiens	inactive
418411	P28482	CHEMBL1490	Homo sapiens	inactive
15217	P28482	CHEMBL109	Homo sapiens	inactive
419622	P28482	CHEMBL1504	Homo sapiens	inactive
341383	P28482	CHEMBL203266	Homo sapiens	inactive
139045	P28482	CHEMBL1069	Homo sapiens	inactive
560078	P28482	CHEMBL553025	Homo sapiens	inactive
73547	P28482	CHEMBL877	Homo sapiens	inactive
31804	P28482	CHEMBL695	Homo sapiens	inactive
27307	P28482	CHEMBL129	Homo sapiens	inactive
70140	P28482	CHEMBL262777	Homo sapiens	inactive
9217	P28482	CHEMBL93	Homo sapiens	inactive
675170	P28482	CHEMBL1201219	Homo sapiens	inactive
394165	P28482	CHEMBL1464	Homo sapiens	inactive
134100	P28482	CHEMBL1054	Homo sapiens	inactive
674630	P28482	CHEMBL1200679	Homo sapiens	inactive
27278	P28482	CHEMBL637	Homo sapiens	inactive
674342	P28482	CHEMBL1200391	Homo sapiens	inactive
674555	P28482	CHEMBL1200604	Homo sapiens	inactive
297372	P28482	CHEMBL1349	Homo sapiens	inactive
1219	P28482	CHEMBL6966	Homo sapiens	inactive
328201	P28482	CHEMBL1393	Homo sapiens	inactive
373985	P28482	CHEMBL1440	Homo sapiens	inactive
36864	P28482	CHEMBL727	Homo sapiens	inactive
699395	P28482	CHEMBL1237044	Homo sapiens	inactive
923	P28482	CHEMBL413	Homo sapiens	inactive
93858	P28482	CHEMBL959	Homo sapiens	inactive
35358	P28482	CHEMBL27577	Homo sapiens	inactive
2326	P28482	CHEMBL447	Homo sapiens	inactive
924	P28482	CHEMBL269732	Homo sapiens	inactive
180329	P28482	CHEMBL1148	Homo sapiens	inactive
194	P28482	CHEMBL403	Homo sapiens	inactive
5028	P28482	CHEMBL468	Homo sapiens	inactive
577488	P28482	CHEMBL1747	Homo sapiens	inactive
83772	P28482	CHEMBL923	Homo sapiens	inactive
686036	P28482	CHEMBL1214185	Homo sapiens	inactive
1362	P28482	CHEMBL424	Homo sapiens	inactive
2247	P28482	CHEMBL443	Homo sapiens	inactive
132933	P28482	CHEMBL84158	Homo sapiens	inactive
103658	P28482	CHEMBL165	Homo sapiens	inactive
7714	P28482	CHEMBL85	Homo sapiens	inactive
56831	P28482	CHEMBL822	Homo sapiens	inactive
1159	P28482	CHEMBL21	Homo sapiens	inactive
26590	P28482	CHEMBL625	Homo sapiens	inactive
1376044	P28482	CHEMBL2103774	Homo sapiens	inactive
56131	P28482	CHEMBL817	Homo sapiens	inactive
485738	P28482	CHEMBL1643	Homo sapiens	inactive
255532	P28482	CHEMBL154111	Homo sapiens	inactive
5528	P28482	CHEMBL471	Homo sapiens	inactive
207	P28482	CHEMBL404	Homo sapiens	inactive
583322	P28482	CHEMBL1760	Homo sapiens	inactive
107119	P28482	CHEMBL991	Homo sapiens	inactive
2131	P28482	CHEMBL439	Homo sapiens	inactive
397074	P28482	CHEMBL444633	Homo sapiens	inactive
17169	P28482	CHEMBL114	Homo sapiens	inactive
1333	P28482	CHEMBL26	Homo sapiens	inactive
24522	P28482	CHEMBL20883	Homo sapiens	inactive
259959	P28482	CHEMBL1306	Homo sapiens	inactive
222203	P28482	CHEMBL1219	Homo sapiens	inactive
334866	P28482	CHEMBL372795	Homo sapiens	inactive
6914	P28482	CHEMBL81	Homo sapiens	inactive
365189	P28482	CHEMBL374478	Homo sapiens	inactive
21697	P28482	CHEMBL122	Homo sapiens	inactive
410802	P28482	CHEMBL192	Homo sapiens	inactive
27111	P28482	CHEMBL128	Homo sapiens	inactive
1542343	P28482	CHEMBL2367892	Homo sapiens	inactive
364520	P28482	CHEMBL386630	Homo sapiens	inactive
8531	P28482	CHEMBL499	Homo sapiens	inactive
611591	P28482	CHEMBL1076211	Homo sapiens	inactive
189203	P28482	CHEMBL1168	Homo sapiens	inactive
20027	P28482	CHEMBL121	Homo sapiens	inactive
138562	P28482	CHEMBL1064	Homo sapiens	inactive
189099	P28482	CHEMBL1167	Homo sapiens	inactive
33060	P28482	CHEMBL703	Homo sapiens	inactive
7501	P28482	CHEMBL84	Homo sapiens	inactive
1153672	P28482	CHEMBL1790041	Homo sapiens	inactive
34094	P28482	CHEMBL714	Homo sapiens	inactive
674509	P27361	CHEMBL1200558	Homo sapiens	inactive
374182	P27361	CHEMBL388590	Homo sapiens	inactive
94790	P27361	CHEMBL965	Homo sapiens	inactive
62817	P27361	CHEMBL844	Homo sapiens	inactive
150882	P27361	CHEMBL1098	Homo sapiens	inactive
32869	P27361	CHEMBL701	Homo sapiens	inactive
57488	P27361	CHEMBL264374	Homo sapiens	inactive
140107	P27361	CHEMBL1077	Homo sapiens	inactive
77128	P27361	CHEMBL894	Homo sapiens	inactive
15086	P27361	CHEMBL108	Homo sapiens	inactive
1279	P27361	CHEMBL24	Homo sapiens	inactive
675297	P27361	CHEMBL1201346	Homo sapiens	inactive
16485	P27361	CHEMBL113	Homo sapiens	inactive
27626	P27361	CHEMBL135	Homo sapiens	inactive
418419	P27361	CHEMBL253376	Homo sapiens	inactive
3599	P27361	CHEMBL49	Homo sapiens	inactive
517099	P27361	CHEMBL508102	Homo sapiens	inactive
417180	P27361	CHEMBL1487	Homo sapiens	inactive
431141	P27361	CHEMBL1542	Homo sapiens	inactive
88841	P27361	CHEMBL942	Homo sapiens	inactive
56644	P27361	CHEMBL820	Homo sapiens	inactive
16735	P27361	CHEMBL278172	Homo sapiens	inactive
116848	P27361	CHEMBL1016	Homo sapiens	inactive
445395	P27361	CHEMBL517712	Homo sapiens	inactive
12428	P27361	CHEMBL529	Homo sapiens	inactive
443348	P27361	CHEMBL196	Homo sapiens	inactive
32459	P27361	CHEMBL24441	Homo sapiens	inactive
7065	P27361	CHEMBL493	Homo sapiens	inactive
105442	P27361	CHEMBL990	Homo sapiens	inactive
61706	P27361	CHEMBL838	Homo sapiens	inactive
91783	P27361	CHEMBL294199	Homo sapiens	inactive
1280	P27361	CHEMBL25	Homo sapiens	inactive
675154	P27361	CHEMBL1201203	Homo sapiens	inactive
27152	P27361	CHEMBL632	Homo sapiens	inactive
313314	P27361	CHEMBL1370	Homo sapiens	inactive
418401	P27361	CHEMBL1489	Homo sapiens	inactive
61680	P27361	CHEMBL158	Homo sapiens	inactive
444750	P27361	CHEMBL1560	Homo sapiens	inactive
35486	P27361	CHEMBL720	Homo sapiens	inactive
316539	P27361	CHEMBL188921	Homo sapiens	inactive
1125	P27361	CHEMBL20	Homo sapiens	inactive
1025553	P27361	CHEMBL1601669	Homo sapiens	inactive
27648	P27361	CHEMBL661	Homo sapiens	inactive
381693	P27361	CHEMBL190	Homo sapiens	inactive
395607	P27361	CHEMBL1467	Homo sapiens	inactive
386327	P27361	CHEMBL1455	Homo sapiens	inactive
155045	P27361	CHEMBL1113	Homo sapiens	inactive
27647	P27361	CHEMBL660	Homo sapiens	inactive
337366	P27361	CHEMBL1399	Homo sapiens	inactive
261343	P27361	CHEMBL1308	Homo sapiens	inactive
143284	P27361	CHEMBL1082	Homo sapiens	inactive
253571	P27361	CHEMBL153479	Homo sapiens	inactive
190484	P27361	CHEMBL1169	Homo sapiens	inactive
448986	P27361	CHEMBL1566	Homo sapiens	inactive
365538	P27361	CHEMBL184	Homo sapiens	inactive
153342	P27361	CHEMBL1110	Homo sapiens	inactive
8873	P27361	CHEMBL267345	Homo sapiens	inactive
112480	P27361	CHEMBL1006	Homo sapiens	inactive
27347	P27361	CHEMBL642	Homo sapiens	inactive
27185	P27361	CHEMBL633	Homo sapiens	inactive
305519	P27361	CHEMBL174	Homo sapiens	inactive
333157	P27361	CHEMBL177	Homo sapiens	inactive
433015	P27361	CHEMBL1544	Homo sapiens	inactive
89526	P27361	CHEMBL945	Homo sapiens	inactive
328400	P27361	CHEMBL1395	Homo sapiens	inactive
82983	P27361	CHEMBL917	Homo sapiens	inactive
314587	P27361	CHEMBL189171	Homo sapiens	inactive
406787	P27361	CHEMBL1483	Homo sapiens	inactive
27072	P27361	CHEMBL629	Homo sapiens	inactive
17347	P27361	CHEMBL116	Homo sapiens	inactive
127755	P27361	CHEMBL1046	Homo sapiens	inactive
364693	P27361	CHEMBL1425	Homo sapiens	inactive
16450	P27361	CHEMBL112	Homo sapiens	inactive
70674	P27361	CHEMBL870	Homo sapiens	inactive
3345	P27361	CHEMBL47	Homo sapiens	inactive
418414	P27361	CHEMBL1491	Homo sapiens	inactive
6317	P27361	CHEMBL488	Homo sapiens	inactive
105252	P27361	CHEMBL989	Homo sapiens	inactive
16308	P27361	CHEMBL563	Homo sapiens	inactive
27639	P27361	CHEMBL659	Homo sapiens	inactive
5582	P27361	CHEMBL472	Homo sapiens	inactive
581819	P27361	CHEMBL1752	Homo sapiens	inactive
28331	P27361	CHEMBL672	Homo sapiens	inactive
13758	P27361	CHEMBL106	Homo sapiens	inactive
374052	P27361	CHEMBL389621	Homo sapiens	inactive
250908	P27361	CHEMBL1282	Homo sapiens	inactive
419542	P27361	CHEMBL1501	Homo sapiens	inactive
52087	P27361	CHEMBL806	Homo sapiens	inactive
1592408	P27361	CHEMBL3039597	Homo sapiens	inactive
16303	P27361	CHEMBL562	Homo sapiens	inactive
119640	P27361	CHEMBL1024	Homo sapiens	inactive
111060	P27361	CHEMBL305660	Homo sapiens	inactive
393942	P27361	CHEMBL1463	Homo sapiens	inactive
429737	P27361	CHEMBL1535	Homo sapiens	inactive
52874	P27361	CHEMBL808	Homo sapiens	inactive
28976	P27361	CHEMBL679	Homo sapiens	inactive
43354	P27361	CHEMBL768	Homo sapiens	inactive
31811	P27361	CHEMBL696	Homo sapiens	inactive
294107	P27361	CHEMBL177756	Homo sapiens	inactive
1450253	P27361	CHEMBL2220442	Homo sapiens	inactive
100157	P27361	CHEMBL980	Homo sapiens	inactive
88797	P27361	CHEMBL941	Homo sapiens	inactive
1114	P27361	CHEMBL417	Homo sapiens	inactive
328137	P27361	CHEMBL193482	Homo sapiens	inactive
466350	P27361	CHEMBL457299	Homo sapiens	inactive
74284	P27361	CHEMBL880	Homo sapiens	inactive
674551	P27361	CHEMBL1200600	Homo sapiens	inactive
27780	P27361	CHEMBL666	Homo sapiens	inactive
365284	P27361	CHEMBL182	Homo sapiens	inactive
81683	P27361	CHEMBL914	Homo sapiens	inactive
674961	P27361	CHEMBL1201010	Homo sapiens	inactive
4730	P27361	CHEMBL467	Homo sapiens	inactive
430124	P27361	CHEMBL1536	Homo sapiens	inactive
342897	P27361	CHEMBL1405	Homo sapiens	inactive
78303	P27361	CHEMBL902	Homo sapiens	inactive
368538	P27361	CHEMBL185	Homo sapiens	inactive
1712	P27361	CHEMBL31	Homo sapiens	inactive
346895	P27361	CHEMBL427216	Homo sapiens	inactive
33679	P27361	CHEMBL710	Homo sapiens	inactive
635	P27361	CHEMBL407	Homo sapiens	inactive
11674	P27361	CHEMBL521	Homo sapiens	inactive
16847	P27361	CHEMBL578	Homo sapiens	inactive
2654	P27361	CHEMBL456	Homo sapiens	inactive
151923	P27361	CHEMBL413965	Homo sapiens	inactive
38764	P27361	CHEMBL30008	Homo sapiens	inactive
2223	P27361	CHEMBL41	Homo sapiens	inactive
2046	P27361	CHEMBL35	Homo sapiens	inactive
75901	P27361	CHEMBL888	Homo sapiens	inactive
405366	P27361	CHEMBL1481	Homo sapiens	inactive
66029	P27361	CHEMBL862	Homo sapiens	inactive
78759	P27361	CHEMBL53463	Homo sapiens	inactive
418484	P27361	CHEMBL1493	Homo sapiens	inactive
8788	P27361	CHEMBL276832	Homo sapiens	inactive
158277	P27361	CHEMBL1117	Homo sapiens	inactive
196351	P27361	CHEMBL119443	Homo sapiens	inactive
67617	P27361	CHEMBL44884	Homo sapiens	inactive
70675	P27361	CHEMBL871	Homo sapiens	inactive
405365	P27361	CHEMBL1480	Homo sapiens	inactive
421058	P27361	CHEMBL1512	Homo sapiens	inactive
36842	P27361	CHEMBL726	Homo sapiens	inactive
88316	P27361	CHEMBL940	Homo sapiens	inactive
2994	P27361	CHEMBL457	Homo sapiens	inactive
139286	P27361	CHEMBL1073	Homo sapiens	inactive
371546	P27361	CHEMBL1433	Homo sapiens	inactive
674796	P27361	CHEMBL1200845	Homo sapiens	inactive
2203	P27361	CHEMBL442	Homo sapiens	inactive
13618	P27361	CHEMBL545	Homo sapiens	inactive
26431	P27361	CHEMBL622	Homo sapiens	inactive
316787	P27361	CHEMBL1372	Homo sapiens	inactive
54547	P27361	CHEMBL289469	Homo sapiens	inactive
152751	P27361	CHEMBL1108	Homo sapiens	inactive
3859	P27361	CHEMBL54	Homo sapiens	inactive
2045	P27361	CHEMBL435	Homo sapiens	inactive
47675	P27361	CHEMBL788	Homo sapiens	inactive
12506	P27361	CHEMBL532	Homo sapiens	inactive
31241	P27361	CHEMBL691	Homo sapiens	inactive
68607	P27361	CHEMBL44657	Homo sapiens	inactive
2465	P27361	CHEMBL452	Homo sapiens	inactive
675304	P27361	CHEMBL1201353	Homo sapiens	inactive
77652	P27361	CHEMBL898	Homo sapiens	inactive
36662	P27361	CHEMBL723	Homo sapiens	inactive
114108	P27361	CHEMBL305906	Homo sapiens	inactive
8516	P27361	CHEMBL498	Homo sapiens	inactive
7725	P27361	CHEMBL428880	Homo sapiens	inactive
236019	P27361	CHEMBL139835	Homo sapiens	inactive
27629	P27361	CHEMBL657	Homo sapiens	inactive
241	P27361	CHEMBL8	Homo sapiens	inactive
469763	P27361	CHEMBL1626	Homo sapiens	inactive
27609	P27361	CHEMBL134	Homo sapiens	inactive
421350	P27361	CHEMBL248702	Homo sapiens	inactive
29890	P27361	CHEMBL139	Homo sapiens	inactive
581848	P27361	CHEMBL1754	Homo sapiens	inactive
11002	P27361	CHEMBL515	Homo sapiens	inactive
353011	P27361	CHEMBL1413	Homo sapiens	inactive
674660	P27361	CHEMBL1200709	Homo sapiens	inactive
86466	P27361	CHEMBL936	Homo sapiens	inactive
557741	P27361	CHEMBL1729	Homo sapiens	inactive
598402	P27361	CHEMBL1771	Homo sapiens	inactive
419508	P27361	CHEMBL254219	Homo sapiens	inactive
33373	P27361	CHEMBL707	Homo sapiens	inactive
27340	P27361	CHEMBL130	Homo sapiens	inactive
134333	P27361	CHEMBL1055	Homo sapiens	inactive
14440	P27361	CHEMBL107	Homo sapiens	inactive
51182	P27361	CHEMBL803	Homo sapiens	inactive
336913	P27361	CHEMBL178	Homo sapiens	inactive
86042	P27361	CHEMBL932	Homo sapiens	inactive
1051118	P27361	CHEMBL1628227	Homo sapiens	inactive
581843	P27361	CHEMBL1753	Homo sapiens	inactive
117758	P27361	CHEMBL75435	Homo sapiens	inactive
165774	P27361	CHEMBL1123	Homo sapiens	inactive
581814	P27361	CHEMBL1751	Homo sapiens	inactive
558106	P27361	CHEMBL1730	Homo sapiens	inactive
2431	P27361	CHEMBL451	Homo sapiens	inactive
315123	P27361	CHEMBL1371	Homo sapiens	inactive
27546	P27361	CHEMBL648	Homo sapiens	inactive
445067	P27361	CHEMBL504760	Homo sapiens	inactive
112090	P27361	CHEMBL70927	Homo sapiens	inactive
453508	P27361	CHEMBL461522	Homo sapiens	inactive
50440	P27361	CHEMBL799	Homo sapiens	inactive
14367	P27361	CHEMBL549	Homo sapiens	inactive
641189	P27361	CHEMBL1159650	Homo sapiens	inactive
77456	P27361	CHEMBL52440	Homo sapiens	inactive
390877	P27361	CHEMBL1460	Homo sapiens	inactive
588819	P27361	CHEMBL601773	Homo sapiens	inactive
18694	P27361	CHEMBL118	Homo sapiens	inactive
182928	P27361	CHEMBL110691	Homo sapiens	inactive
125294	P27361	CHEMBL1042	Homo sapiens	inactive
1248981	P27361	CHEMBL1909057	Homo sapiens	inactive
6243	P27361	CHEMBL72	Homo sapiens	inactive
1620	P27361	CHEMBL30	Homo sapiens	inactive
240769	P27361	CHEMBL1261	Homo sapiens	inactive
13494	P27361	CHEMBL104	Homo sapiens	inactive
675171	P27361	CHEMBL1201220	Homo sapiens	inactive
558566	P27361	CHEMBL1732	Homo sapiens	inactive
555972	P27361	CHEMBL1727	Homo sapiens	inactive
343964	P27361	CHEMBL205596	Homo sapiens	inactive
8417	P27361	CHEMBL88	Homo sapiens	inactive
5772	P27361	CHEMBL476	Homo sapiens	inactive
191342	P27361	CHEMBL1172	Homo sapiens	inactive
84505	P27361	CHEMBL926	Homo sapiens	inactive
76766	P27361	CHEMBL891	Homo sapiens	inactive
721	P27361	CHEMBL12	Homo sapiens	inactive
1278	P27361	CHEMBL23	Homo sapiens	inactive
403465	P27361	CHEMBL1477	Homo sapiens	inactive
2261	P27361	CHEMBL42	Homo sapiens	inactive
487711	P27361	CHEMBL1650	Homo sapiens	inactive
72873	P27361	CHEMBL160	Homo sapiens	inactive
442943	P27361	CHEMBL1554	Homo sapiens	inactive
591037	P27361	CHEMBL1766	Homo sapiens	inactive
674357	P27361	CHEMBL1200406	Homo sapiens	inactive
9097	P27361	CHEMBL92	Homo sapiens	inactive
66311	P27361	CHEMBL43064	Homo sapiens	inactive
467361	P27361	CHEMBL1619	Homo sapiens	inactive
364859	P27361	CHEMBL181	Homo sapiens	inactive
674496	P27361	CHEMBL1200545	Homo sapiens	inactive
10840	P27361	CHEMBL513	Homo sapiens	inactive
6216	P27361	CHEMBL71	Homo sapiens	inactive
996	P27361	CHEMBL415	Homo sapiens	inactive
11005	P27361	CHEMBL516	Homo sapiens	inactive
405364	P27361	CHEMBL1479	Homo sapiens	inactive
365281	P27361	CHEMBL384467	Homo sapiens	inactive
10009	P27361	CHEMBL504	Homo sapiens	inactive
364745	P27361	CHEMBL219916	Homo sapiens	inactive
563655	P27361	CHEMBL557555	Homo sapiens	inactive
570147	P27361	CHEMBL1741	Homo sapiens	inactive
21716	P27361	CHEMBL19224	Homo sapiens	inactive
42689	P27361	CHEMBL286398	Homo sapiens	inactive
77779	P27361	CHEMBL900	Homo sapiens	inactive
921	P27361	CHEMBL16	Homo sapiens	inactive
53623	P27361	CHEMBL36715	Homo sapiens	inactive
209224	P27361	CHEMBL1198	Homo sapiens	inactive
10389	P27361	CHEMBL506	Homo sapiens	inactive
12825	P27361	CHEMBL103	Homo sapiens	inactive
14126	P27361	CHEMBL278020	Homo sapiens	inactive
1672366	P27361	CHEMBL3183075	Homo sapiens	inactive
42520	P27361	CHEMBL762	Homo sapiens	inactive
1615	P27361	CHEMBL29	Homo sapiens	inactive
148018	P27361	CHEMBL1089	Homo sapiens	inactive
421208	P27361	CHEMBL1518	Homo sapiens	inactive
9277	P27361	CHEMBL94	Homo sapiens	inactive
178796	P27361	CHEMBL1144	Homo sapiens	inactive
65728	P27361	CHEMBL856	Homo sapiens	inactive
454141	P27361	CHEMBL1592	Homo sapiens	inactive
453520	P27361	CHEMBL1572	Homo sapiens	inactive
85553	P27361	CHEMBL56367	Homo sapiens	inactive
674536	P27361	CHEMBL1200585	Homo sapiens	inactive
6643	P27361	CHEMBL490	Homo sapiens	inactive
3965	P27361	CHEMBL55	Homo sapiens	inactive
99024	P27361	CHEMBL976	Homo sapiens	inactive
77474	P27361	CHEMBL897	Homo sapiens	inactive
16391	P27361	CHEMBL564	Homo sapiens	inactive
4345	P27361	CHEMBL57	Homo sapiens	inactive
187962	P27361	CHEMBL1162	Homo sapiens	inactive
27029	P27361	CHEMBL628	Homo sapiens	inactive
2217	P27361	CHEMBL40	Homo sapiens	inactive
27368	P27361	CHEMBL643	Homo sapiens	inactive
139225	P27361	CHEMBL1071	Homo sapiens	inactive
8543	P27361	CHEMBL500	Homo sapiens	inactive
11968	P27361	CHEMBL527	Homo sapiens	inactive
97	P27361	CHEMBL2	Homo sapiens	inactive
42013	P27361	CHEMBL757	Homo sapiens	inactive
16656	P27361	CHEMBL573	Homo sapiens	inactive
365248	P27361	CHEMBL1428	Homo sapiens	inactive
421157	P27361	CHEMBL1517	Homo sapiens	inactive
12494	P27361	CHEMBL531	Homo sapiens	inactive
27112	P27361	CHEMBL631	Homo sapiens	inactive
23522	P27361	CHEMBL614	Homo sapiens	inactive
139014	P27361	CHEMBL1068	Homo sapiens	inactive
19737	P27361	CHEMBL595	Homo sapiens	inactive
27370	P27361	CHEMBL131	Homo sapiens	inactive
27341	P27361	CHEMBL640	Homo sapiens	inactive
51056	P27361	CHEMBL154	Homo sapiens	inactive
175447	P27361	CHEMBL1140	Homo sapiens	inactive
554892	P27361	CHEMBL1726	Homo sapiens	inactive
246	P27361	CHEMBL9	Homo sapiens	inactive
146	P27361	CHEMBL4	Homo sapiens	inactive
8062	P27361	CHEMBL428647	Homo sapiens	inactive
119288	P27361	CHEMBL75880	Homo sapiens	inactive
209007	P27361	CHEMBL1196	Homo sapiens	inactive
20131	P27361	CHEMBL597	Homo sapiens	inactive
27229	P27361	CHEMBL635	Homo sapiens	inactive
16581	P27361	CHEMBL569	Homo sapiens	inactive
46727	P27361	CHEMBL783	Homo sapiens	inactive
115	P27361	CHEMBL3	Homo sapiens	inactive
11745	P27361	CHEMBL13209	Homo sapiens	inactive
34197	P27361	CHEMBL715	Homo sapiens	inactive
430597	P27361	CHEMBL1540	Homo sapiens	inactive
16505	P27361	CHEMBL567	Homo sapiens	inactive
11819	P27361	CHEMBL526	Homo sapiens	inactive
242303	P27361	CHEMBL1262	Homo sapiens	inactive
33055	P27361	CHEMBL702	Homo sapiens	inactive
266225	P27361	CHEMBL1321	Homo sapiens	inactive
419596	P27361	CHEMBL193	Homo sapiens	inactive
453570	P27361	CHEMBL475534	Homo sapiens	inactive
2262	P27361	CHEMBL445	Homo sapiens	inactive
419601	P27361	CHEMBL1503	Homo sapiens	inactive
419598	P27361	CHEMBL1502	Homo sapiens	inactive
369179	P27361	CHEMBL1430	Homo sapiens	inactive
1370	P27361	CHEMBL27	Homo sapiens	inactive
34234	P27361	CHEMBL716	Homo sapiens	inactive
229058	P27361	CHEMBL1231	Homo sapiens	inactive
208749	P27361	CHEMBL1194	Homo sapiens	inactive
37266	P27361	CHEMBL728	Homo sapiens	inactive
312304	P27361	CHEMBL184618	Homo sapiens	inactive
16592	P27361	CHEMBL572	Homo sapiens	inactive
3183	P27361	CHEMBL46	Homo sapiens	inactive
16959	P27361	CHEMBL580	Homo sapiens	inactive
30180	P27361	CHEMBL689	Homo sapiens	inactive
4504	P27361	CHEMBL58	Homo sapiens	inactive
68396	P27361	CHEMBL866	Homo sapiens	inactive
77207	P27361	CHEMBL895	Homo sapiens	inactive
33986	P27361	CHEMBL141	Homo sapiens	inactive
384948	P27361	CHEMBL1454	Homo sapiens	inactive
378207	P27361	CHEMBL1447	Homo sapiens	inactive
29989	P27361	CHEMBL686	Homo sapiens	inactive
624467	P27361	CHEMBL1098319	Homo sapiens	inactive
138605	P27361	CHEMBL1065	Homo sapiens	inactive
15958	P27361	CHEMBL558	Homo sapiens	inactive
21459	P27361	CHEMBL19019	Homo sapiens	inactive
13928	P27361	CHEMBL547	Homo sapiens	inactive
12957	P27361	CHEMBL534	Homo sapiens	inactive
408842	P27361	CHEMBL191	Homo sapiens	inactive
27713	P27361	CHEMBL21731	Homo sapiens	inactive
139099	P27361	CHEMBL86304	Homo sapiens	inactive
38727	P27361	CHEMBL741	Homo sapiens	inactive
675188	P27361	CHEMBL1201237	Homo sapiens	inactive
675090	P27361	CHEMBL1201139	Homo sapiens	inactive
7736	P27361	CHEMBL86	Homo sapiens	inactive
573	P27361	CHEMBL6437	Homo sapiens	inactive
9495	P27361	CHEMBL503	Homo sapiens	inactive
8917	P27361	CHEMBL91	Homo sapiens	inactive
317124	P27361	CHEMBL1373	Homo sapiens	inactive
5975	P27361	CHEMBL480	Homo sapiens	inactive
675144	P27361	CHEMBL1201193	Homo sapiens	inactive
230659	P27361	CHEMBL1237	Homo sapiens	inactive
3012	P27361	CHEMBL45	Homo sapiens	inactive
73548	P27361	CHEMBL878	Homo sapiens	inactive
6902	P27361	CHEMBL80	Homo sapiens	inactive
421066	P27361	CHEMBL1513	Homo sapiens	inactive
674584	P27361	CHEMBL1200633	Homo sapiens	inactive
22873	P27361	CHEMBL19299	Homo sapiens	inactive
712273	P27361	CHEMBL1276308	Homo sapiens	inactive
328158	P27361	CHEMBL1388	Homo sapiens	inactive
181939	P27361	CHEMBL1149	Homo sapiens	inactive
263558	P27361	CHEMBL157138	Homo sapiens	inactive
20496	P27361	CHEMBL599	Homo sapiens	inactive
369464	P27361	CHEMBL1431	Homo sapiens	inactive
