CUI	MEDDRA	MEDDRA_ID	MEDDRA TYPE	MESH	MESH_ID	MESH TYPE
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	GRAND MAL CONVULSIONS	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC CLONIC CONVULSIONS	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	CONVULSION, TONIC CLONIC	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC CLONIC CONVULSION	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	CONVULSIONS, TONIC CLONIC	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	EPILEPSY, MAJOR	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	MAJOR EPILEPSIES	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	MAJOR EPILEPSY	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC-CLONIC SEIZURE SYNDROME	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SEIZURE SYNDROMES, TONIC-CLONIC	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SYNDROMES, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC CLONIC SEIZURE SYNDROME	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC-CLONIC SEIZURE SYNDROMES	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SEIZURE SYNDROME, TONIC-CLONIC	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SYNDROME, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SEIZURE DISORDER, TONIC CLONIC	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	DISORDERS, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SEIZURE DISORDER, TONIC-CLONIC	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SEIZURE DISORDERS, TONIC-CLONIC	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC-CLONIC SEIZURE DISORDERS	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	DISORDER, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC CLONIC SEIZURE DISORDER	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC-CLONIC SEIZURE DISORDER	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC-CLONIC CONVULSION DISORDER	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	CONVULSION DISORDERS, TONIC-CLONIC	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	DISORDERS, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC CLONIC CONVULSION DISORDER	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC-CLONIC CONVULSION DISORDERS	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	CONVULSION DISORDER, TONIC-CLONIC	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	DISORDER, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC-CLONIC CONVULSION SYNDROME	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	CONVULSION SYNDROMES, TONIC-CLONIC	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SYNDROMES, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC CLONIC CONVULSION SYNDROME	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC-CLONIC CONVULSION SYNDROMES	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	CONVULSION SYNDROME, TONIC-CLONIC	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SYNDROME, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	GRAND MAL SEIZURE DISORDER	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SEIZURE DISORDER, GRAND MAL	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	MAJOR MOTOR SEIZURE DISORDER	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SEIZURE DISORDER, MAJOR MOTOR	D004830	ET
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	GRAND MAL SEIZURE DIS	D004830	DEV
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SEIZURE DIS GRAND MAL	D004830	DEV
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC CLONIC CONVULSION DIS	D004830	DEV
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SEIZURE DIS TONIC CLONIC	D004830	DEV
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	TONIC CLONIC SEIZURE DIS	D004830	DEV
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	MAJOR MOTOR SEIZURE DIS	D004830	DEV
C0014549	TONIC/ CLONIC CONVULSIONS	10018100	LLT	SEIZURE DIS MAJOR MOTOR	D004830	DEV
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC-CLONIC EPILEPSY	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	EPILEPSIES, TONIC-CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC-CLONIC EPILEPSIES	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	EPILEPSY, TONIC CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	EPILEPSY, TONIC-CLONIC	D004830	MH
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	EPILEPSY, GRAND MAL	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	GRAND MAL EPILEPSY	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	CONVULSIONS, GRAND MAL	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	CONVULSION, GRAND MAL	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	GRAND MAL CONVULSION	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	GRAND MAL CONVULSIONS	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC CLONIC CONVULSIONS	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	CONVULSION, TONIC CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC CLONIC CONVULSION	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	CONVULSIONS, TONIC CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	EPILEPSY, MAJOR	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	MAJOR EPILEPSIES	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	MAJOR EPILEPSY	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC-CLONIC SEIZURE SYNDROME	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SEIZURE SYNDROMES, TONIC-CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SYNDROMES, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC CLONIC SEIZURE SYNDROME	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC-CLONIC SEIZURE SYNDROMES	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SEIZURE SYNDROME, TONIC-CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SYNDROME, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SEIZURE DISORDER, TONIC CLONIC	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	DISORDERS, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SEIZURE DISORDER, TONIC-CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SEIZURE DISORDERS, TONIC-CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC-CLONIC SEIZURE DISORDERS	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	DISORDER, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC CLONIC SEIZURE DISORDER	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC-CLONIC SEIZURE DISORDER	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC-CLONIC CONVULSION DISORDER	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	CONVULSION DISORDERS, TONIC-CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	DISORDERS, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC CLONIC CONVULSION DISORDER	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC-CLONIC CONVULSION DISORDERS	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	CONVULSION DISORDER, TONIC-CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	DISORDER, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC-CLONIC CONVULSION SYNDROME	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	CONVULSION SYNDROMES, TONIC-CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SYNDROMES, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC CLONIC CONVULSION SYNDROME	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC-CLONIC CONVULSION SYNDROMES	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	CONVULSION SYNDROME, TONIC-CLONIC	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SYNDROME, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	GRAND MAL SEIZURE DISORDER	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SEIZURE DISORDER, GRAND MAL	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	MAJOR MOTOR SEIZURE DISORDER	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SEIZURE DISORDER, MAJOR MOTOR	D004830	ET
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	GRAND MAL SEIZURE DIS	D004830	DEV
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SEIZURE DIS GRAND MAL	D004830	DEV
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC CLONIC CONVULSION DIS	D004830	DEV
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SEIZURE DIS TONIC CLONIC	D004830	DEV
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	TONIC CLONIC SEIZURE DIS	D004830	DEV
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	MAJOR MOTOR SEIZURE DIS	D004830	DEV
C0014549	TONIC-CLONIC CONVULSION	10018100	LLT	SEIZURE DIS MAJOR MOTOR	D004830	DEV
C0014549	GRAND MAL	10018100	LLT	TONIC-CLONIC EPILEPSY	D004830	PM
C0014549	GRAND MAL	10018100	LLT	EPILEPSIES, TONIC-CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC-CLONIC EPILEPSIES	D004830	PM
C0014549	GRAND MAL	10018100	LLT	EPILEPSY, TONIC CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	EPILEPSY, TONIC-CLONIC	D004830	MH
C0014549	GRAND MAL	10018100	LLT	EPILEPSY, GRAND MAL	D004830	ET
C0014549	GRAND MAL	10018100	LLT	GRAND MAL EPILEPSY	D004830	PM
C0014549	GRAND MAL	10018100	LLT	CONVULSIONS, GRAND MAL	D004830	ET
C0014549	GRAND MAL	10018100	LLT	CONVULSION, GRAND MAL	D004830	PM
C0014549	GRAND MAL	10018100	LLT	GRAND MAL CONVULSION	D004830	PM
C0014549	GRAND MAL	10018100	LLT	GRAND MAL CONVULSIONS	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC CLONIC CONVULSIONS	D004830	ET
C0014549	GRAND MAL	10018100	LLT	CONVULSION, TONIC CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC CLONIC CONVULSION	D004830	PM
C0014549	GRAND MAL	10018100	LLT	CONVULSIONS, TONIC CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	EPILEPSY, MAJOR	D004830	ET
C0014549	GRAND MAL	10018100	LLT	MAJOR EPILEPSIES	D004830	PM
C0014549	GRAND MAL	10018100	LLT	MAJOR EPILEPSY	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC-CLONIC SEIZURE SYNDROME	D004830	ET
C0014549	GRAND MAL	10018100	LLT	SEIZURE SYNDROMES, TONIC-CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	SYNDROMES, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC CLONIC SEIZURE SYNDROME	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC-CLONIC SEIZURE SYNDROMES	D004830	PM
C0014549	GRAND MAL	10018100	LLT	SEIZURE SYNDROME, TONIC-CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	SYNDROME, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	GRAND MAL	10018100	LLT	SEIZURE DISORDER, TONIC CLONIC	D004830	ET
C0014549	GRAND MAL	10018100	LLT	DISORDERS, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	GRAND MAL	10018100	LLT	SEIZURE DISORDER, TONIC-CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	SEIZURE DISORDERS, TONIC-CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC-CLONIC SEIZURE DISORDERS	D004830	PM
C0014549	GRAND MAL	10018100	LLT	DISORDER, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC CLONIC SEIZURE DISORDER	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC-CLONIC SEIZURE DISORDER	D004830	ET
C0014549	GRAND MAL	10018100	LLT	TONIC-CLONIC CONVULSION DISORDER	D004830	ET
C0014549	GRAND MAL	10018100	LLT	CONVULSION DISORDERS, TONIC-CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	DISORDERS, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC CLONIC CONVULSION DISORDER	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC-CLONIC CONVULSION DISORDERS	D004830	PM
C0014549	GRAND MAL	10018100	LLT	CONVULSION DISORDER, TONIC-CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	DISORDER, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC-CLONIC CONVULSION SYNDROME	D004830	ET
C0014549	GRAND MAL	10018100	LLT	CONVULSION SYNDROMES, TONIC-CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	SYNDROMES, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC CLONIC CONVULSION SYNDROME	D004830	PM
C0014549	GRAND MAL	10018100	LLT	TONIC-CLONIC CONVULSION SYNDROMES	D004830	PM
C0014549	GRAND MAL	10018100	LLT	CONVULSION SYNDROME, TONIC-CLONIC	D004830	PM
C0014549	GRAND MAL	10018100	LLT	SYNDROME, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	GRAND MAL	10018100	LLT	GRAND MAL SEIZURE DISORDER	D004830	ET
C0014549	GRAND MAL	10018100	LLT	SEIZURE DISORDER, GRAND MAL	D004830	ET
C0014549	GRAND MAL	10018100	LLT	MAJOR MOTOR SEIZURE DISORDER	D004830	ET
C0014549	GRAND MAL	10018100	LLT	SEIZURE DISORDER, MAJOR MOTOR	D004830	ET
C0014549	GRAND MAL	10018100	LLT	GRAND MAL SEIZURE DIS	D004830	DEV
C0014549	GRAND MAL	10018100	LLT	SEIZURE DIS GRAND MAL	D004830	DEV
C0014549	GRAND MAL	10018100	LLT	TONIC CLONIC CONVULSION DIS	D004830	DEV
C0014549	GRAND MAL	10018100	LLT	SEIZURE DIS TONIC CLONIC	D004830	DEV
C0014549	GRAND MAL	10018100	LLT	TONIC CLONIC SEIZURE DIS	D004830	DEV
C0014549	GRAND MAL	10018100	LLT	MAJOR MOTOR SEIZURE DIS	D004830	DEV
C0014549	GRAND MAL	10018100	LLT	SEIZURE DIS MAJOR MOTOR	D004830	DEV
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC-CLONIC EPILEPSY	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	EPILEPSIES, TONIC-CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC-CLONIC EPILEPSIES	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	EPILEPSY, TONIC CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	EPILEPSY, TONIC-CLONIC	D004830	MH
C0014549	MAJOR CONVULSION	10018100	LLT	EPILEPSY, GRAND MAL	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	GRAND MAL EPILEPSY	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	CONVULSIONS, GRAND MAL	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	CONVULSION, GRAND MAL	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	GRAND MAL CONVULSION	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	GRAND MAL CONVULSIONS	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC CLONIC CONVULSIONS	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	CONVULSION, TONIC CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC CLONIC CONVULSION	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	CONVULSIONS, TONIC CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	EPILEPSY, MAJOR	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	MAJOR EPILEPSIES	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	MAJOR EPILEPSY	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC-CLONIC SEIZURE SYNDROME	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	SEIZURE SYNDROMES, TONIC-CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	SYNDROMES, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC CLONIC SEIZURE SYNDROME	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC-CLONIC SEIZURE SYNDROMES	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	SEIZURE SYNDROME, TONIC-CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	SYNDROME, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	SEIZURE DISORDER, TONIC CLONIC	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	DISORDERS, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	SEIZURE DISORDER, TONIC-CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	SEIZURE DISORDERS, TONIC-CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC-CLONIC SEIZURE DISORDERS	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	DISORDER, TONIC-CLONIC SEIZURE	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC CLONIC SEIZURE DISORDER	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC-CLONIC SEIZURE DISORDER	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC-CLONIC CONVULSION DISORDER	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	CONVULSION DISORDERS, TONIC-CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	DISORDERS, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC CLONIC CONVULSION DISORDER	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC-CLONIC CONVULSION DISORDERS	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	CONVULSION DISORDER, TONIC-CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	DISORDER, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC-CLONIC CONVULSION SYNDROME	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	CONVULSION SYNDROMES, TONIC-CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	SYNDROMES, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC CLONIC CONVULSION SYNDROME	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC-CLONIC CONVULSION SYNDROMES	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	CONVULSION SYNDROME, TONIC-CLONIC	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	SYNDROME, TONIC-CLONIC CONVULSION	D004830	PM
C0014549	MAJOR CONVULSION	10018100	LLT	GRAND MAL SEIZURE DISORDER	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	SEIZURE DISORDER, GRAND MAL	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	MAJOR MOTOR SEIZURE DISORDER	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	SEIZURE DISORDER, MAJOR MOTOR	D004830	ET
C0014549	MAJOR CONVULSION	10018100	LLT	GRAND MAL SEIZURE DIS	D004830	DEV
C0014549	MAJOR CONVULSION	10018100	LLT	SEIZURE DIS GRAND MAL	D004830	DEV
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC CLONIC CONVULSION DIS	D004830	DEV
C0014549	MAJOR CONVULSION	10018100	LLT	SEIZURE DIS TONIC CLONIC	D004830	DEV
C0014549	MAJOR CONVULSION	10018100	LLT	TONIC CLONIC SEIZURE DIS	D004830	DEV
C0014549	MAJOR CONVULSION	10018100	LLT	MAJOR MOTOR SEIZURE DIS	D004830	DEV
C0014549	MAJOR CONVULSION	10018100	LLT	SEIZURE DIS MAJOR MOTOR	D004830	DEV
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	MYOCLONIC EPILEPSY	D004831	ET
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	EPILEPSIES, MYOCLONIC	D004831	MH
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	MYOCLONIC EPILEPSIES	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	EPILEPSY, MYOCLONIC	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	EPILEPSY, MYOCLONUS	D004831	ET
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	MYOCLONUS EPILEPSIES	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	MYOCLONUS EPILEPSY	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	MYOCLONIC SEIZURE DISORDER	D004831	ET
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	MYOCLONIC SEIZURE DISORDERS	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	SEIZURE DISORDERS, MYOCLONIC	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	SEIZURE DISORDER, MYOCLONIC	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	LLT	MYOCLONIC SEIZURE DIS	D004831	DEV
C0014550	MYOCLONIC EPILEPSY	10054859	PT	MYOCLONIC EPILEPSY	D004831	ET
C0014550	MYOCLONIC EPILEPSY	10054859	PT	EPILEPSIES, MYOCLONIC	D004831	MH
C0014550	MYOCLONIC EPILEPSY	10054859	PT	MYOCLONIC EPILEPSIES	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	PT	EPILEPSY, MYOCLONIC	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	PT	EPILEPSY, MYOCLONUS	D004831	ET
C0014550	MYOCLONIC EPILEPSY	10054859	PT	MYOCLONUS EPILEPSIES	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	PT	MYOCLONUS EPILEPSY	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	PT	MYOCLONIC SEIZURE DISORDER	D004831	ET
C0014550	MYOCLONIC EPILEPSY	10054859	PT	MYOCLONIC SEIZURE DISORDERS	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	PT	SEIZURE DISORDERS, MYOCLONIC	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	PT	SEIZURE DISORDER, MYOCLONIC	D004831	PM
C0014550	MYOCLONIC EPILEPSY	10054859	PT	MYOCLONIC SEIZURE DIS	D004831	DEV
C0014553	PETIT MAL EPILEPSY	10034759	LLT	ABSENCE EPILEPSY	D004832	PM
C0014553	PETIT MAL EPILEPSY	10034759	LLT	EPILEPSY, ABSENCE	D004832	MH
C0014553	PETIT MAL EPILEPSY	10034759	LLT	EPILEPSY, PETIT MAL	D004832	PEP
C0014553	PETIT MAL EPILEPSY	10034759	LLT	PETIT MAL EPILEPSY	D004832	ET
C0014553	PETIT MAL EPILEPSY	10034759	PT	ABSENCE EPILEPSY	D004832	PM
C0014553	PETIT MAL EPILEPSY	10034759	PT	EPILEPSY, ABSENCE	D004832	MH
C0014553	PETIT MAL EPILEPSY	10034759	PT	EPILEPSY, PETIT MAL	D004832	PEP
C0014553	PETIT MAL EPILEPSY	10034759	PT	PETIT MAL EPILEPSY	D004832	ET
C0014553	EPILEPSY PETIT MAL	10034759	LLT	ABSENCE EPILEPSY	D004832	PM
